conv_rate,dist_nearest_edge,subduction_volume_km3y,carbonate_sediment_thickness,ocean_crust_carb_percent
9.1,3.01,0.06,39.51,1.54
9.05,3.2,0.06,39.51,1.54
7.1,5.65,0.03,53.13,1.57
7.86,7.7,0.03,19.29,1.29
9.82,0.09,0.03,63.5,1.07
5.84,0.09,0.03,8.25,1.78
5.84,0.09,0.03,8.25,1.78
5.84,0.09,0.03,8.25,1.78
5.84,0.09,0.03,8.25,1.78
5.84,0.09,0.03,8.25,1.78
5.84,0.09,0.03,8.25,1.78
5.84,0.09,0.03,8.25,1.78
5.84,0.09,0.03,8.25,1.78
5.84,0.09,0.03,8.25,1.78
5.84,0.09,0.03,8.25,1.78
5.84,0.09,0.03,8.25,1.78
5.88,0.26,0.03,8.25,1.78
5.84,0.09,0.03,8.25,1.78
6.33,2.06,0.05,56.0,1.79
6.1,1.12,0.04,56.32,1.76
6.33,2.06,0.05,56.0,1.79
6.1,1.12,0.04,56.32,1.76
6.1,1.12,0.04,56.32,1.76
6.56,3.01,0.05,53.07,1.63
6.81,4.14,0.04,43.85,1.6
6.89,4.52,0.04,43.85,1.6
6.81,4.14,0.04,43.85,1.6
6.56,3.01,0.05,53.07,1.63
6.56,3.01,0.05,53.07,1.63
6.65,3.38,0.04,53.07,1.63
6.56,3.01,0.05,53.07,1.63
5.84,0.09,0.03,8.25,1.78
5.88,0.26,0.03,8.25,1.78
-3.77,0.23,0.0,48.37,1.0
-3.78,0.08,0.0,48.37,1.0
9.82,0.09,0.03,63.5,1.07
9.82,0.09,0.03,63.5,1.07
9.82,0.09,0.03,63.5,1.07
9.82,0.09,0.03,63.5,1.07
9.82,0.09,0.03,63.5,1.07
9.82,0.09,0.03,63.5,1.07
9.15,2.82,0.06,39.51,1.54
9.49,1.51,0.06,42.34,1.34
8.63,4.8,0.05,34.32,1.5
8.89,3.8,0.06,34.32,1.56
9.05,3.2,0.06,39.51,1.54
8.27,6.16,0.04,18.54,1.38
9.82,0.09,0.03,63.5,1.07
3.53,0.89,0.04,36.77,2.03
10.32,0.19,0.04,-0.25,1.29
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.96,5.4,0.05,32.75,2.04
10.31,0.06,0.04,-0.25,1.29
10.63,6.24,0.05,29.02,1.53
10.77,2.48,0.05,56.75,1.86
4.36,9.8,0.04,35.46,2.04
4.58,12.31,0.05,35.41,2.04
3.47,0.3,0.04,36.77,2.02
3.66,2.27,0.04,35.35,2.04
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
4.1,6.93,0.05,31.31,2.04
3.76,3.26,0.04,34.36,2.04
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.41,1.74,0.04,-0.25,1.34
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.59,5.35,0.05,29.02,1.48
10.33,0.33,0.06,-0.25,1.29
10.77,2.48,0.05,56.75,1.86
10.71,4.36,0.06,56.75,1.59
10.31,0.06,0.04,-0.25,1.29
9.41,3.2,0.1,42.23,2.01
10.84,0.07,0.05,48.42,1.92
9.68,0.84,0.09,48.42,1.93
10.31,0.06,0.04,-0.25,1.29
4.46,10.92,0.05,34.63,2.04
3.45,0.1,0.04,36.77,2.02
3.55,1.09,0.04,36.77,2.03
3.51,0.69,0.04,36.77,2.03
3.6,1.68,0.04,35.35,2.04
3.57,1.28,0.04,36.13,2.03
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
3.45,0.1,0.04,36.77,2.02
4.21,8.16,0.04,33.45,2.04
4.03,6.16,0.05,31.31,2.03
4.08,6.74,0.05,31.31,2.03
3.77,3.45,0.04,34.36,2.04
3.64,2.07,0.04,35.35,2.04
3.87,4.44,0.05,34.36,2.04
3.92,5.02,0.04,32.75,2.04
3.81,3.85,0.04,34.36,2.04
3.99,5.78,0.05,32.75,2.04
3.57,1.28,0.04,36.13,2.03
3.99,5.78,0.05,32.75,2.04
3.81,3.85,0.04,34.36,2.04
3.89,4.63,0.04,32.75,2.04
3.68,2.47,0.04,35.35,2.04
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.35,0.67,0.04,-0.25,1.34
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.68,5.28,0.05,48.15,1.56
10.57,5.0,0.05,29.02,1.42
10.54,4.32,0.04,1.81,1.42
10.59,5.35,0.05,29.02,1.48
10.38,1.17,0.04,-0.25,1.34
10.41,1.74,0.04,-0.25,1.34
10.48,3.1,0.04,1.81,1.39
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.38,1.17,0.04,-0.25,1.34
10.33,0.33,0.06,-0.25,1.29
10.62,6.06,0.05,29.02,1.53
10.57,5.0,0.05,29.02,1.42
10.38,1.17,0.04,-0.25,1.34
10.35,0.67,0.04,-0.25,1.34
10.38,1.17,0.04,-0.25,1.34
10.71,4.36,0.06,56.75,1.59
10.68,5.28,0.05,48.15,1.56
10.74,3.33,0.05,56.75,1.82
10.77,2.48,0.05,56.75,1.86
10.75,3.16,0.05,56.75,1.82
10.74,3.33,0.05,56.75,1.82
10.75,2.99,0.06,56.75,1.82
10.69,5.1,0.05,48.15,1.56
10.71,4.36,0.06,56.75,1.59
10.69,5.1,0.05,48.15,1.56
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.79,1.99,0.07,56.75,1.86
10.79,1.99,0.07,56.75,1.86
10.79,1.82,0.09,56.75,1.86
9.74,0.26,0.08,48.42,1.92
10.84,0.07,0.05,48.42,1.92
9.52,2.22,0.1,47.6,1.97
9.59,1.63,0.1,47.6,1.98
9.46,2.81,0.1,42.23,2.01
9.59,1.63,0.1,47.6,1.98
10.84,0.07,0.05,48.42,1.92
9.76,0.09,0.08,48.42,1.92
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.31,0.06,0.04,-0.25,1.29
10.7,0.08,0.01,6.51,1.28
3.28,0.89,0.03,36.05,2.02
11.47,0.21,0.05,31.09,1.55
10.7,0.56,0.06,15.38,1.11
6.35,0.09,0.04,66.26,1.8
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.59,5.4,0.04,31.72,2.03
11.46,0.07,0.05,31.09,1.55
11.84,6.27,0.06,44.34,1.53
12.0,2.36,0.06,64.74,1.86
10.67,0.4,0.01,28.64,0.72
7.63,4.9,0.05,42.95,1.64
9.13,6.46,0.04,24.64,1.35
3.88,9.8,0.03,34.17,2.03
4.05,12.31,0.05,34.37,2.03
3.24,0.3,0.03,36.73,2.01
3.38,2.27,0.03,34.57,2.03
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.69,6.93,0.04,30.15,2.02
3.46,3.45,0.04,33.33,2.03
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
11.46,0.07,0.05,31.09,1.55
11.46,0.07,0.05,31.09,1.55
11.58,1.78,0.05,6.65,1.38
10.7,0.08,0.01,6.51,1.28
11.46,0.07,0.05,31.09,1.55
11.46,0.07,0.05,31.09,1.55
11.8,5.56,0.06,19.14,1.49
11.49,0.54,0.05,0.05,1.38
12.0,2.36,0.06,64.74,1.86
11.93,4.06,0.06,64.74,1.59
11.46,0.07,0.05,31.09,1.55
10.54,0.44,0.09,45.65,1.94
12.07,0.08,0.06,45.65,1.94
10.54,0.44,0.09,45.65,1.94
11.46,0.07,0.05,31.09,1.55
10.67,0.4,0.01,28.64,0.72
10.67,0.4,0.01,28.64,0.72
10.7,0.56,0.06,15.38,1.11
10.7,0.56,0.06,15.38,1.11
7.67,5.09,0.03,42.95,1.64
8.31,7.94,0.05,48.96,1.3
7.86,6.03,0.03,44.92,1.5
9.9,3.7,0.07,45.36,1.66
10.11,2.94,0.07,45.36,1.64
9.51,5.09,0.05,24.64,1.51
6.35,0.09,0.04,66.26,1.8
6.35,0.09,0.04,66.26,1.8
6.35,0.09,0.04,66.26,1.8
6.9,2.06,0.05,55.34,1.82
6.4,0.26,0.04,66.26,1.8
7.26,3.38,0.05,55.59,1.79
7.21,3.19,0.05,55.59,1.79
10.7,0.08,0.01,6.51,1.28
10.7,0.56,0.06,15.38,1.11
10.7,0.56,0.06,15.38,1.11
9.62,4.7,0.06,42.35,1.6
10.21,2.56,0.07,47.14,1.64
3.96,10.92,0.05,33.53,2.03
3.23,0.1,0.03,37.13,2.01
3.29,1.09,0.03,36.05,2.02
3.27,0.69,0.03,36.73,2.01
3.34,1.68,0.03,35.37,2.02
3.31,1.28,0.03,35.37,2.02
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.24,0.3,0.03,36.73,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.23,0.1,0.03,37.13,2.01
3.77,8.16,0.03,32.99,2.03
3.64,6.16,0.04,30.15,2.02
3.68,6.74,0.04,30.15,2.02
3.46,3.45,0.04,33.33,2.03
3.36,2.07,0.03,34.57,2.03
3.51,4.24,0.04,33.33,2.03
3.56,5.02,0.04,31.72,2.03
3.5,4.04,0.04,33.33,2.03
3.61,5.78,0.04,31.72,2.03
3.32,1.48,0.03,35.37,2.02
3.63,5.97,0.04,31.72,2.03
3.47,3.65,0.04,33.33,2.03
3.55,4.82,0.04,31.72,2.03
3.39,2.47,0.04,34.57,2.03
10.68,0.24,0.01,28.64,0.72
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
11.46,0.07,0.05,31.09,1.55
11.5,0.7,0.05,6.65,1.38
11.46,0.07,0.05,31.09,1.55
11.46,0.07,0.05,31.09,1.55
11.46,0.07,0.05,31.09,1.55
11.46,0.07,0.05,31.09,1.55
11.89,5.16,0.06,44.34,1.56
11.78,5.21,0.06,19.14,1.49
11.73,4.19,0.05,19.14,1.45
11.78,5.21,0.06,19.14,1.49
11.54,1.2,0.05,6.65,1.38
11.59,1.97,0.05,6.65,1.38
11.66,3.13,0.05,6.65,1.43
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
11.46,0.07,0.05,31.09,1.55
11.46,0.07,0.05,31.09,1.55
11.46,0.07,0.05,31.09,1.55
11.46,0.07,0.05,31.09,1.55
11.46,0.07,0.05,31.09,1.55
11.46,0.07,0.05,31.09,1.55
11.46,0.07,0.05,31.09,1.55
11.46,0.07,0.05,31.09,1.55
11.54,1.2,0.05,6.65,1.38
11.46,0.07,0.05,31.09,1.55
11.83,6.09,0.06,26.87,1.53
11.77,5.03,0.05,19.14,1.49
11.54,1.2,0.05,6.65,1.38
11.5,0.7,0.05,6.65,1.38
11.54,1.2,0.05,6.65,1.38
11.93,4.24,0.06,64.74,1.59
11.89,5.16,0.06,44.34,1.56
11.97,3.21,0.05,64.74,1.63
12.0,2.36,0.06,64.74,1.86
11.97,3.04,0.05,64.74,1.63
11.97,3.04,0.05,64.74,1.63
11.97,3.04,0.05,64.74,1.63
11.89,5.16,0.06,44.34,1.56
11.93,4.06,0.06,64.74,1.59
11.89,5.16,0.06,44.34,1.56
11.46,0.07,0.05,31.09,1.55
11.46,0.07,0.05,31.09,1.55
11.46,0.07,0.05,31.09,1.55
11.46,0.07,0.05,31.09,1.55
12.01,1.87,0.07,64.74,1.86
12.01,1.87,0.07,64.74,1.86
12.02,1.7,0.1,64.74,1.86
10.54,0.44,0.09,45.65,1.94
12.07,0.08,0.06,45.65,1.94
10.54,0.44,0.09,45.65,1.94
10.54,0.44,0.09,45.65,1.94
12.07,0.08,0.06,45.65,1.94
10.57,0.09,0.09,45.65,1.94
11.46,0.07,0.05,31.09,1.55
11.46,0.07,0.05,31.09,1.55
10.68,0.24,0.01,28.64,0.72
10.7,0.08,0.01,6.51,1.28
10.7,0.08,0.01,6.51,1.28
10.67,0.4,0.01,28.64,0.72
10.67,0.4,0.01,28.64,0.72
10.67,0.4,0.01,28.64,0.72
10.67,0.4,0.01,28.64,0.72
10.67,0.4,0.01,28.64,0.72
10.67,0.4,0.01,28.64,0.72
10.67,0.4,0.01,28.64,0.72
10.7,0.56,0.06,15.38,1.11
10.7,0.56,0.06,15.38,1.11
10.7,0.56,0.06,15.38,1.11
10.7,0.56,0.06,15.38,1.11
10.7,0.56,0.06,15.38,1.11
7.63,4.9,0.05,42.95,1.64
7.67,5.09,0.03,42.95,1.64
7.63,4.9,0.05,42.95,1.64
7.74,5.46,0.03,42.95,1.53
7.67,5.09,0.03,42.95,1.64
7.82,5.84,0.03,44.92,1.5
8.58,8.38,0.05,40.91,1.3
8.63,8.19,0.04,17.03,1.28
8.31,7.94,0.05,48.96,1.3
9.57,4.9,0.06,42.35,1.6
9.73,4.3,0.06,42.35,1.6
9.24,6.07,0.05,24.64,1.51
10.11,2.94,0.07,45.36,1.64
10.7,0.56,0.06,15.38,1.11
9.95,3.5,0.07,45.36,1.64
9.84,3.9,0.06,42.35,1.6
7.78,5.65,0.03,42.95,1.53
8.63,8.19,0.04,17.03,1.28
10.7,0.56,0.06,15.38,1.11
6.35,0.09,0.04,66.26,1.8
6.35,0.09,0.04,66.26,1.8
6.35,0.09,0.04,66.26,1.8
6.35,0.09,0.04,66.26,1.8
6.35,0.09,0.04,66.26,1.8
6.35,0.09,0.04,66.26,1.8
6.35,0.09,0.04,66.26,1.8
6.35,0.09,0.04,66.26,1.8
6.35,0.09,0.04,66.26,1.8
6.35,0.09,0.04,66.26,1.8
6.35,0.09,0.04,66.26,1.8
6.4,0.26,0.04,66.26,1.8
6.35,0.09,0.04,66.26,1.8
6.9,2.06,0.05,55.34,1.82
6.64,1.12,0.05,66.26,1.85
6.9,2.06,0.05,55.34,1.82
6.69,1.3,0.05,66.26,1.85
6.69,1.3,0.05,66.26,1.85
7.16,3.01,0.06,55.59,1.79
7.44,4.14,0.05,55.59,1.64
7.54,4.52,0.05,42.95,1.64
7.4,3.95,0.05,55.59,1.64
7.16,3.01,0.06,55.59,1.79
7.16,3.01,0.06,55.59,1.79
7.26,3.38,0.05,55.59,1.79
7.16,3.01,0.06,55.59,1.79
6.35,0.09,0.04,66.26,1.8
6.44,0.43,0.04,66.26,1.8
10.67,0.4,0.01,28.64,0.72
10.7,0.08,0.01,6.51,1.28
10.7,0.56,0.06,15.38,1.11
10.7,0.56,0.06,15.38,1.11
10.7,0.56,0.06,15.38,1.11
10.7,0.56,0.06,15.38,1.11
10.7,0.56,0.06,15.38,1.11
10.67,0.4,0.01,28.64,0.72
10.0,3.32,0.07,45.36,1.64
10.36,2.0,0.07,47.14,1.68
9.46,5.29,0.05,24.64,1.51
9.73,4.3,0.06,42.35,1.6
9.9,3.7,0.07,45.36,1.66
9.02,6.84,0.04,24.64,1.35
10.7,0.56,0.06,15.38,1.11
12.51,0.07,0.02,4.83,1.34
3.24,0.89,0.03,35.42,2.01
12.95,0.24,0.07,35.52,1.46
11.98,1.05,0.06,18.89,0.98
7.21,0.09,0.04,10.59,1.9
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.41,5.59,0.03,31.05,2.01
12.93,3.78,0.05,22.42,1.59
13.38,6.22,0.06,53.23,1.53
13.56,2.2,0.06,68.42,1.77
12.0,0.86,0.03,37.88,0.87
8.66,4.9,0.06,39.35,1.72
10.32,6.94,0.05,23.0,1.45
3.56,9.8,0.03,33.35,2.02
3.66,12.31,0.04,33.62,2.02
3.22,0.3,0.03,36.7,2.01
3.29,2.27,0.03,33.92,2.02
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.46,6.93,0.03,28.87,2.01
3.33,3.26,0.03,33.92,2.02
12.08,0.1,0.03,4.83,1.34
12.63,1.29,0.04,0.24,1.43
12.75,2.66,0.04,0.24,1.54
13.21,0.06,0.04,35.52,1.46
13.11,1.48,0.07,35.52,1.63
13.08,1.81,0.08,9.73,1.46
12.78,2.99,0.05,0.24,1.54
13.21,0.06,0.04,35.52,1.46
13.03,2.53,0.07,35.52,1.63
13.34,5.59,0.06,20.56,1.53
12.98,0.57,0.08,9.73,1.46
13.56,2.2,0.06,68.42,1.77
13.49,3.9,0.06,53.23,1.6
13.21,0.06,0.04,35.52,1.46
11.94,0.46,0.11,43.24,1.96
11.97,0.09,0.1,43.24,1.96
11.94,0.46,0.11,43.24,1.96
12.9,4.15,0.06,22.42,1.54
12.0,0.86,0.03,37.88,0.87
12.0,0.86,0.03,37.88,0.87
11.98,1.05,0.06,18.89,0.98
11.98,1.05,0.06,18.89,0.98
8.71,5.09,0.05,39.35,1.64
9.44,7.94,0.06,47.79,1.59
8.92,6.03,0.04,41.13,1.61
11.14,4.18,0.08,45.52,1.69
11.36,3.42,0.08,45.52,1.67
10.73,5.58,0.06,24.03,1.58
7.21,0.09,0.04,10.59,1.9
7.21,0.09,0.04,10.59,1.9
7.21,0.09,0.04,10.59,1.9
7.83,2.06,0.07,66.12,1.85
7.27,0.26,0.04,10.59,1.9
8.23,3.38,0.07,51.14,1.89
8.18,3.19,0.06,53.24,1.89
12.61,1.14,0.05,0.24,1.43
11.98,1.05,0.06,18.89,0.98
11.98,1.05,0.06,18.89,0.98
10.85,5.18,0.07,42.36,1.63
11.46,3.05,0.08,46.06,1.72
3.6,10.92,0.04,33.03,2.02
3.21,0.1,0.02,36.7,2.01
3.25,1.09,0.03,35.42,2.01
3.24,0.69,0.03,36.15,2.0
3.27,1.68,0.03,34.74,2.01
3.26,1.28,0.03,35.42,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.22,0.3,0.03,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.21,0.1,0.02,36.7,2.01
3.5,8.16,0.03,32.09,2.01
3.43,6.16,0.03,31.05,2.01
3.44,6.55,0.03,28.87,2.01
3.34,3.45,0.03,33.92,2.02
3.29,2.07,0.03,33.92,2.02
3.37,4.44,0.03,32.52,2.02
3.39,5.02,0.03,31.05,2.02
3.36,4.04,0.03,32.52,2.02
3.42,5.78,0.03,31.05,2.01
3.26,1.48,0.03,34.74,2.01
3.42,5.78,0.03,31.05,2.01
3.34,3.65,0.03,32.52,2.02
3.38,4.82,0.03,32.52,2.02
3.31,2.66,0.03,33.92,2.02
12.08,0.1,0.03,4.83,1.34
12.08,0.1,0.03,4.83,1.34
12.08,0.1,0.03,4.83,1.34
12.51,0.07,0.02,4.83,1.34
12.51,0.07,0.02,4.83,1.34
12.67,1.74,0.05,0.24,1.43
12.63,1.29,0.04,0.24,1.43
12.55,0.47,0.02,4.83,1.34
12.67,1.74,0.05,0.24,1.43
12.63,1.29,0.04,0.24,1.43
12.88,4.04,0.05,5.14,1.54
12.78,2.99,0.05,0.24,1.54
12.77,2.82,0.06,0.24,1.54
13.15,1.0,0.07,35.52,1.63
12.99,0.74,0.08,9.73,1.46
13.21,0.17,0.04,35.52,1.46
13.02,2.7,0.07,35.52,1.59
12.97,3.31,0.07,22.42,1.59
13.05,2.23,0.06,35.52,1.63
13.44,5.0,0.06,53.23,1.57
13.31,5.24,0.06,20.56,1.51
13.25,4.22,0.06,11.97,1.46
13.31,5.24,0.06,20.56,1.51
13.03,1.24,0.08,9.73,1.46
13.08,1.81,0.08,9.73,1.46
13.18,3.17,0.06,9.73,1.45
12.67,1.74,0.05,0.24,1.43
12.77,2.82,0.06,0.24,1.54
12.67,1.74,0.05,0.24,1.43
12.91,4.0,0.04,22.42,1.54
12.77,2.82,0.06,0.24,1.54
13.05,2.23,0.06,35.52,1.63
12.99,2.96,0.05,22.42,1.59
13.21,0.06,0.04,35.52,1.46
13.16,0.84,0.08,35.52,1.63
13.21,0.06,0.04,35.52,1.46
13.03,2.53,0.07,35.52,1.63
13.11,1.48,0.07,35.52,1.63
12.98,3.12,0.07,22.42,1.59
12.98,3.12,0.07,22.42,1.59
12.99,2.96,0.05,22.42,1.59
13.03,1.24,0.08,9.73,1.46
12.95,0.24,0.07,35.52,1.46
13.37,6.12,0.06,53.23,1.53
13.3,5.07,0.06,20.56,1.51
13.03,1.24,0.08,9.73,1.46
12.98,0.57,0.08,9.73,1.46
13.03,1.24,0.08,9.73,1.46
13.48,4.08,0.06,53.23,1.6
13.43,5.18,0.06,53.23,1.57
13.52,3.04,0.06,68.42,1.63
13.56,2.2,0.06,68.42,1.77
13.54,2.71,0.06,68.42,1.77
13.52,3.04,0.06,68.42,1.63
13.54,2.71,0.06,68.42,1.77
13.43,5.18,0.06,53.23,1.57
13.49,3.9,0.06,53.23,1.6
13.43,5.18,0.06,53.23,1.57
13.21,0.06,0.04,35.52,1.46
13.21,0.06,0.04,35.52,1.46
12.93,0.08,0.07,35.52,1.46
12.93,0.08,0.07,35.52,1.46
13.58,1.71,0.08,68.42,1.88
13.58,1.71,0.08,68.42,1.88
13.59,1.54,0.11,68.42,1.88
11.94,0.46,0.11,43.24,1.96
11.97,0.09,0.1,43.24,1.96
11.94,0.46,0.11,43.24,1.96
11.94,0.46,0.11,43.24,1.96
11.97,0.09,0.1,43.24,1.96
11.97,0.09,0.1,43.24,1.96
12.93,3.78,0.05,22.42,1.59
12.98,3.12,0.07,22.42,1.59
12.06,0.29,0.03,4.83,1.34
12.75,2.66,0.04,0.24,1.54
12.81,3.28,0.05,0.24,1.54
12.0,0.86,0.03,37.88,0.87
12.02,0.67,0.03,37.88,0.87
12.0,0.86,0.03,37.88,0.87
12.0,0.86,0.03,37.88,0.87
12.0,0.86,0.03,37.88,0.87
12.0,0.86,0.03,37.88,0.87
12.0,0.86,0.03,37.88,0.87
11.98,1.05,0.06,18.89,0.98
11.98,1.05,0.06,18.89,0.98
11.98,1.05,0.06,18.89,0.98
11.98,1.05,0.06,18.89,0.98
11.98,1.05,0.06,18.89,0.98
8.66,4.9,0.06,39.35,1.72
8.71,5.09,0.05,39.35,1.64
8.66,4.9,0.06,39.35,1.72
8.79,5.46,0.05,39.35,1.64
8.71,5.09,0.05,39.35,1.64
8.88,5.84,0.04,39.35,1.64
9.73,8.87,0.06,45.86,1.32
9.73,8.87,0.06,45.86,1.32
9.44,7.94,0.06,47.79,1.59
10.79,5.38,0.06,42.36,1.58
10.96,4.78,0.07,42.36,1.63
10.38,6.75,0.05,23.0,1.45
11.36,3.42,0.08,45.52,1.67
11.98,1.05,0.06,18.89,0.98
11.19,3.99,0.08,45.52,1.67
11.08,4.38,0.08,42.36,1.69
8.79,5.46,0.05,39.35,1.64
9.73,8.87,0.06,45.86,1.32
11.98,1.05,0.06,18.89,0.98
7.21,0.09,0.04,10.59,1.9
7.21,0.09,0.04,10.59,1.9
7.21,0.09,0.04,10.59,1.9
7.21,0.09,0.04,10.59,1.9
7.21,0.09,0.04,10.59,1.9
7.21,0.09,0.04,10.59,1.9
7.21,0.09,0.04,10.59,1.9
7.21,0.09,0.04,10.59,1.9
7.21,0.09,0.04,10.59,1.9
7.21,0.09,0.04,10.59,1.9
7.21,0.09,0.04,10.59,1.9
7.27,0.26,0.04,10.59,1.9
7.21,0.09,0.04,10.59,1.9
7.83,2.06,0.07,66.12,1.85
7.54,1.12,0.06,66.12,1.87
7.89,2.25,0.07,53.24,1.85
7.54,1.12,0.06,66.12,1.87
7.54,1.12,0.06,66.12,1.87
8.12,3.01,0.07,53.24,1.89
8.5,4.33,0.07,51.14,1.72
8.5,4.33,0.07,51.14,1.72
8.45,4.14,0.07,51.14,1.72
8.12,3.01,0.07,53.24,1.89
8.12,3.01,0.07,53.24,1.89
8.23,3.38,0.07,51.14,1.89
8.12,3.01,0.07,53.24,1.89
7.21,0.09,0.04,10.59,1.9
7.32,0.43,0.04,66.12,1.9
