conv_rate,dist_nearest_edge,subduction_volume_km3y,carbonate_sediment_thickness,ocean_crust_carb_percent
11.07,3.67,0.01,25.19,1.6
11.07,3.35,0.01,25.19,1.62
11.12,0.1,0.08,15.4,1.74
11.12,0.1,0.08,15.4,1.74
11.11,1.18,0.01,15.54,1.67
-11.12,0.07,0.0,15.4,1.74
-11.12,0.07,0.0,15.4,1.74
11.38,7.13,0.12,14.1,1.94
11.26,3.26,0.11,18.52,1.82
9.44,18.49,0.1,1.87,1.88
9.84,16.34,0.11,12.48,1.91
10.24,14.2,0.1,19.93,1.97
13.34,7.64,0.19,19.91,2.42
13.4,9.0,0.17,19.91,2.42
13.21,5.48,0.2,16.76,2.41
13.35,7.84,0.19,19.91,2.42
13.0,2.02,0.16,7.85,2.42
13.29,6.86,0.2,16.76,2.42
11.87,0.63,0.16,8.88,2.42
12.89,0.1,0.14,8.88,2.42
11.54,1.99,0.17,8.88,2.42
13.54,12.29,0.14,18.88,2.05
9.29,19.24,0.13,1.87,1.93
9.4,18.67,0.13,1.87,1.93
8.7,22.1,0.11,11.56,2.42
9.01,20.55,0.11,9.4,2.42
5.88,20.68,0.02,43.31,1.9
6.12,23.03,0.04,32.32,2.01
5.98,21.88,0.03,37.56,1.9
7.34,28.42,0.1,12.02,2.31
11.05,6.62,0.0,23.34,1.52
4.93,13.16,0.02,14.78,1.34
5.15,14.14,0.02,41.67,1.68
10.99,10.83,0.01,12.88,0.95
5.48,15.67,0.03,45.49,1.76
5.11,13.94,0.02,41.67,1.68
5.48,15.67,0.03,45.49,1.76
5.59,16.81,0.02,52.36,1.82
5.51,15.86,0.01,45.49,1.76
5.75,18.52,0.01,49.28,1.86
5.73,18.33,0.02,49.28,1.86
9.84,16.34,0.11,12.48,1.91
8.25,24.2,0.1,12.03,2.4
8.77,21.75,0.11,11.56,2.42
7.17,28.38,0.09,12.02,2.26
7.68,26.92,0.1,10.93,2.35
11.45,11.29,0.11,12.25,2.16
11.13,0.3,0.08,15.4,1.74
11.17,1.28,0.09,15.94,1.72
11.16,0.89,0.08,15.4,1.69
11.19,1.68,0.09,16.65,1.75
11.18,1.48,0.09,15.94,1.72
11.06,4.4,0.02,25.19,1.58
11.07,3.84,0.0,25.19,1.6
-11.06,4.57,0.0,24.32,1.58
11.06,4.4,0.02,25.19,1.58
11.06,4.4,0.02,25.19,1.58
11.07,3.19,0.02,25.19,1.62
11.07,3.19,0.02,25.19,1.62
11.07,3.67,0.01,25.19,1.6
-11.12,0.07,0.0,15.4,1.74
11.09,2.27,0.02,16.19,1.63
-11.12,0.07,0.0,15.4,1.74
11.12,0.1,0.08,15.4,1.74
11.14,0.49,0.08,15.4,1.74
11.12,0.1,0.08,15.4,1.74
11.12,0.1,0.08,15.4,1.74
11.12,0.1,0.08,15.4,1.74
11.12,0.1,0.08,15.4,1.74
11.12,0.1,0.08,15.4,1.74
11.07,3.35,0.01,25.19,1.62
11.11,1.34,0.01,16.19,1.67
11.09,2.27,0.02,16.19,1.63
11.11,1.03,0.01,15.4,1.67
11.09,2.27,0.02,16.19,1.63
-11.12,0.07,0.0,15.4,1.74
-11.12,0.07,0.0,15.4,1.74
-11.12,0.07,0.0,15.4,1.74
-11.12,0.07,0.0,15.4,1.74
11.12,0.1,0.08,15.4,1.74
-11.12,0.07,0.0,15.4,1.74
11.12,0.1,0.08,15.4,1.74
-11.12,0.07,0.0,15.4,1.74
11.12,0.1,0.08,15.4,1.74
-11.12,0.07,0.0,15.4,1.74
-11.12,0.07,0.0,15.4,1.74
-11.12,0.07,0.0,15.4,1.74
11.4,8.36,0.11,12.98,2.03
11.36,6.56,0.12,15.96,1.89
11.37,6.75,0.12,15.96,1.89
11.27,3.66,0.11,18.84,1.81
11.22,2.27,0.1,17.42,1.77
11.3,4.64,0.12,19.24,1.84
11.32,5.22,0.11,18.91,1.85
11.28,4.05,0.11,19.16,1.83
11.35,5.99,0.12,17.42,1.87
11.19,1.68,0.09,16.65,1.75
11.35,6.18,0.12,17.42,1.87
11.28,4.05,0.11,19.16,1.83
11.31,4.84,0.11,19.24,1.84
11.24,2.86,0.1,18.11,1.8
9.44,18.49,0.1,1.87,1.88
9.51,18.11,0.1,1.87,1.88
9.8,16.54,0.11,12.48,1.91
9.65,17.34,0.11,12.48,1.88
9.84,16.34,0.11,12.48,1.91
10.05,15.24,0.09,19.89,1.9
9.91,15.96,0.09,12.48,1.9
13.54,12.47,0.14,18.88,2.05
13.57,13.35,0.13,19.93,1.97
13.58,13.69,0.13,19.93,1.97
13.39,8.81,0.19,19.91,2.42
13.32,7.25,0.2,16.76,2.42
13.37,8.22,0.19,19.91,2.42
13.47,10.51,0.14,21.46,2.1
13.51,11.58,0.14,18.88,2.05
13.45,9.97,0.17,21.46,2.42
12.91,0.48,0.14,7.85,2.42
13.04,2.59,0.16,7.85,2.4
13.09,3.54,0.16,11.74,2.4
13.04,2.59,0.16,7.85,2.4
13.27,6.47,0.2,16.76,2.41
13.24,5.88,0.2,16.76,2.41
13.2,5.29,0.2,16.76,2.42
9.98,15.6,0.09,12.48,1.9
13.56,13.0,0.14,18.88,2.05
13.59,13.86,0.12,19.93,1.97
13.43,9.58,0.17,19.91,2.42
13.51,11.58,0.14,18.88,2.05
13.33,7.45,0.19,19.91,2.42
13.38,8.42,0.19,19.91,2.42
13.4,9.0,0.17,19.91,2.42
13.26,6.27,0.2,16.76,2.41
13.32,7.25,0.2,16.76,2.42
12.98,1.64,0.16,7.85,2.42
13.04,2.59,0.16,7.85,2.4
13.04,2.59,0.16,7.85,2.4
12.89,0.1,0.14,8.88,2.42
12.9,0.29,0.14,7.85,2.42
11.92,0.45,0.16,8.88,2.42
12.0,0.09,0.16,8.88,2.42
12.0,0.09,0.16,8.88,2.42
12.0,0.09,0.16,8.88,2.42
12.0,0.09,0.16,8.88,2.42
12.89,0.1,0.14,8.88,2.42
12.89,0.1,0.14,8.88,2.42
12.89,0.1,0.14,8.88,2.42
13.32,7.25,0.2,16.76,2.42
11.69,1.4,0.17,8.88,2.42
11.87,0.63,0.16,8.88,2.42
11.54,1.99,0.17,8.88,2.42
11.24,3.18,0.17,10.88,2.42
11.44,2.39,0.17,8.88,2.42
3.87,0.1,0.07,43.45,2.72
13.53,11.93,0.14,18.88,2.05
13.49,11.04,0.14,18.88,2.1
9.69,17.14,0.1,12.48,1.86
13.59,13.86,0.12,19.93,1.97
13.57,13.35,0.13,19.93,1.97
9.44,18.49,0.1,1.87,1.88
9.51,18.11,0.1,1.87,1.88
9.4,18.67,0.13,1.87,1.93
9.4,18.67,0.13,1.87,1.93
9.13,19.99,0.13,1.87,2.42
9.21,19.62,0.13,1.87,1.93
9.36,18.86,0.13,1.87,1.93
8.8,21.58,0.11,11.56,2.42
8.25,24.2,0.1,12.03,2.4
8.33,23.85,0.11,12.03,2.41
8.44,23.32,0.11,12.03,2.41
8.88,21.23,0.11,9.4,2.42
9.01,20.55,0.11,9.4,2.42
8.84,21.4,0.11,9.4,2.42
9.21,19.62,0.13,1.87,1.93
9.05,20.37,0.13,9.4,2.42
5.84,20.09,0.01,47.28,1.86
5.93,21.28,0.02,37.56,1.9
5.88,20.68,0.02,43.31,1.9
5.96,21.68,0.02,37.56,1.9
6.48,25.12,0.07,25.24,2.08
6.52,25.31,0.07,25.24,2.08
6.09,22.85,0.04,32.32,2.01
7.09,28.0,0.09,16.02,2.26
7.22,28.57,0.09,12.02,2.26
6.76,26.47,0.07,21.88,2.15
7.64,27.11,0.1,10.93,2.35
7.76,26.55,0.1,10.93,2.35
7.51,27.67,0.1,12.02,2.31
6.6,25.69,0.07,21.88,2.15
11.06,5.95,0.0,23.34,1.52
11.06,6.11,0.0,23.34,1.52
11.06,5.95,0.0,23.34,1.52
11.03,8.8,0.02,19.78,1.4
11.05,6.62,0.0,23.34,1.52
10.98,11.02,0.01,12.88,0.95
10.97,11.58,0.01,7.55,0.95
11.0,10.48,0.01,12.88,1.21
5.15,14.14,0.02,41.67,1.68
5.23,14.52,0.02,41.67,1.68
5.11,13.94,0.02,41.67,1.68
10.96,11.75,0.01,7.55,0.95
11.05,6.62,0.0,23.34,1.52
11.02,9.37,0.01,16.84,1.29
5.44,15.48,0.03,45.49,1.76
5.23,14.52,0.02,41.67,1.68
5.36,15.1,0.03,41.67,1.76
5.02,13.55,0.02,14.78,1.65
10.96,11.75,0.01,7.55,0.95
5.44,15.48,0.03,45.49,1.76
5.36,15.1,0.03,41.67,1.76
5.51,15.86,0.01,45.49,1.76
5.48,15.67,0.03,45.49,1.76
5.61,17.0,0.02,52.36,1.82
5.53,16.05,0.01,45.49,1.76
5.59,16.81,0.02,52.36,1.82
5.51,15.86,0.01,45.49,1.76
5.51,15.86,0.01,45.49,1.76
5.71,18.14,0.02,49.28,1.84
5.78,19.11,0.01,49.28,1.86
5.8,19.5,0.01,47.28,1.86
5.75,18.52,0.01,49.28,1.86
5.66,17.57,0.02,52.36,1.84
5.7,17.95,0.02,52.36,1.84
5.73,18.33,0.02,49.28,1.86
5.68,17.76,0.02,52.36,1.84
5.48,15.67,0.03,45.49,1.76
5.48,15.67,0.03,45.49,1.76
5.51,15.86,0.01,45.49,1.76
5.51,15.86,0.01,45.49,1.76
9.09,20.18,0.13,9.4,2.42
10.01,15.42,0.09,19.89,1.9
8.73,21.93,0.11,11.56,2.42
8.95,20.89,0.11,9.4,2.42
8.25,24.2,0.1,12.03,2.4
8.4,23.5,0.11,12.03,2.41
8.48,23.15,0.11,12.03,2.41
8.98,20.72,0.11,9.4,2.42
7.56,27.48,0.1,12.02,2.35
7.76,26.55,0.1,10.93,2.35
6.84,26.85,0.08,20.05,2.17
7.26,28.76,0.09,12.02,2.31
7.43,28.04,0.1,12.02,2.31
6.64,25.89,0.07,21.88,2.15
7.84,26.17,0.1,10.93,2.38
12.91,16.81,0.16,0.5,1.99
23.35,1.09,0.19,15.68,1.78
15.08,7.32,0.22,14.66,2.4
11.34,26.23,0.15,11.16,2.38
8.55,15.1,0.05,34.08,1.72
23.81,0.87,0.02,15.68,1.64
-24.21,4.57,0.0,23.57,1.55
23.93,2.08,0.06,14.22,1.61
-23.8,0.07,0.0,15.68,1.76
21.36,5.6,0.22,16.22,1.87
15.35,11.81,0.17,12.64,2.16
14.65,1.51,0.18,7.57,2.41
13.59,0.08,0.17,7.43,2.4
12.35,20.25,0.17,9.4,2.4
9.25,19.5,0.05,46.9,1.87
10.32,26.08,0.12,22.28,2.13
7.39,10.14,0.02,15.27,1.14
8.81,16.43,0.04,46.18,1.8
19.31,10.0,0.19,9.64,2.11
18.1,12.51,0.23,13.38,2.28
23.6,0.49,0.19,15.68,1.76
22.75,2.47,0.21,17.83,1.79
-24.21,4.57,0.0,23.57,1.55
24.16,3.67,0.03,23.82,1.58
24.14,3.51,0.03,23.82,1.58
23.76,0.1,0.19,15.68,1.76
23.76,0.1,0.19,15.68,1.76
23.83,1.18,0.02,15.68,1.64
-23.8,0.07,0.0,15.68,1.76
-23.8,0.07,0.0,15.68,1.76
20.66,7.13,0.23,12.28,2.0
22.32,3.46,0.22,18.9,1.82
12.67,18.36,0.14,0.5,2.05
13.01,16.22,0.16,13.53,1.99
13.32,14.15,0.16,18.36,2.04
15.1,7.52,0.22,14.66,2.4
15.2,9.07,0.19,18.57,2.37
14.92,5.16,0.23,13.03,2.39
15.11,7.71,0.21,14.66,2.4
14.66,1.7,0.18,9.07,2.41
15.04,6.73,0.23,14.66,2.4
13.36,0.94,0.2,7.43,2.4
14.55,0.09,0.13,7.43,2.4
13.1,1.92,0.2,7.43,2.39
15.37,12.17,0.17,16.32,2.08
12.54,19.11,0.18,3.61,2.04
12.64,18.55,0.18,0.5,2.04
12.08,21.98,0.14,9.4,2.41
12.3,20.6,0.15,9.4,2.4
9.39,20.68,0.06,44.77,1.87
9.73,23.03,0.08,33.53,1.99
9.56,21.88,0.06,39.24,1.93
10.93,28.29,0.14,12.34,2.32
24.31,6.8,0.01,22.4,1.47
8.1,13.16,0.03,16.21,1.44
8.32,14.14,0.04,16.21,1.63
7.55,10.83,0.02,11.14,0.72
8.68,15.67,0.05,46.18,1.72
8.28,13.94,0.04,16.21,1.63
8.68,15.67,0.05,46.18,1.72
8.86,16.81,0.05,46.18,1.8
8.72,15.86,0.03,46.18,1.72
9.13,18.52,0.04,50.86,1.84
9.1,18.33,0.06,50.86,1.84
13.01,16.22,0.16,13.53,1.99
11.71,24.07,0.14,10.82,2.41
12.13,21.63,0.14,9.4,2.41
10.78,28.38,0.14,12.34,2.32
11.23,26.8,0.15,11.16,2.35
18.77,11.12,0.26,16.66,2.3
23.68,0.3,0.19,15.68,1.76
23.26,1.28,0.2,16.45,1.78
23.43,0.89,0.19,15.68,1.78
23.01,1.88,0.2,17.24,1.77
23.18,1.48,0.2,16.45,1.78
24.21,4.4,0.04,23.82,1.55
24.17,3.84,0.01,23.82,1.57
-24.21,4.57,0.0,23.57,1.55
24.21,4.4,0.04,23.82,1.55
24.21,4.4,0.04,23.82,1.55
24.1,3.19,0.05,23.82,1.6
24.1,3.19,0.05,23.82,1.6
24.16,3.67,0.03,23.82,1.58
-23.8,0.07,0.0,15.68,1.76
23.95,2.27,0.04,14.22,1.61
-23.8,0.07,0.0,15.68,1.76
23.76,0.1,0.19,15.68,1.76
23.68,0.3,0.19,15.68,1.76
23.76,0.1,0.19,15.68,1.76
23.76,0.1,0.19,15.68,1.76
23.76,0.1,0.19,15.68,1.76
23.76,0.1,0.19,15.68,1.76
23.76,0.1,0.19,15.68,1.76
24.12,3.35,0.03,23.82,1.58
23.83,1.18,0.02,15.68,1.64
23.95,2.27,0.04,14.22,1.61
23.82,1.03,0.02,15.68,1.64
23.95,2.27,0.04,14.22,1.61
-23.8,0.07,0.0,15.68,1.76
-23.8,0.07,0.0,15.68,1.76
-23.8,0.07,0.0,15.68,1.76
-23.8,0.07,0.0,15.68,1.76
23.76,0.1,0.19,15.68,1.76
-23.8,0.07,0.0,15.68,1.76
23.76,0.1,0.19,15.68,1.76
-23.8,0.07,0.0,15.68,1.76
23.76,0.1,0.19,15.68,1.76
-23.8,0.07,0.0,15.68,1.76
-23.8,0.07,0.0,15.68,1.76
-23.8,0.07,0.0,15.68,1.76
20.09,8.36,0.19,11.84,2.04
21.01,6.37,0.22,14.13,1.91
20.84,6.75,0.23,13.43,1.95
22.23,3.66,0.22,18.9,1.82
22.84,2.27,0.2,17.24,1.77
21.79,4.64,0.23,17.31,1.84
21.54,5.22,0.22,16.22,1.87
22.06,4.05,0.22,18.48,1.83
21.19,5.99,0.23,14.13,1.91
23.18,1.48,0.2,16.45,1.78
21.19,5.99,0.23,14.13,1.91
22.15,3.85,0.22,18.9,1.82
21.71,4.84,0.22,17.31,1.84
22.58,2.86,0.22,18.32,1.81
12.67,18.36,0.14,0.5,2.05
12.73,17.98,0.14,0.5,2.05
12.98,16.42,0.16,0.5,1.99
12.85,17.21,0.15,0.5,2.05
13.04,16.02,0.16,13.53,1.99
13.18,15.12,0.14,18.36,2.04
13.07,15.83,0.13,13.53,1.98
15.37,12.35,0.17,16.32,2.08
15.41,13.23,0.17,18.36,2.08
13.41,13.57,0.13,18.36,2.08
15.16,8.49,0.21,14.66,2.4
15.06,6.93,0.23,14.66,2.4
15.14,8.1,0.21,14.66,2.4
15.27,10.38,0.17,12.64,2.15
15.32,11.27,0.18,12.64,2.15
15.24,9.85,0.19,12.64,2.37
14.57,0.43,0.14,7.57,2.41
14.73,2.66,0.18,9.07,2.41
14.79,3.42,0.18,13.03,2.39
14.72,2.47,0.18,9.07,2.41
15.01,6.34,0.23,14.66,2.4
14.97,5.75,0.22,13.03,2.4
14.92,5.16,0.23,13.03,2.39
13.12,15.47,0.13,13.53,1.98
15.39,12.7,0.17,16.32,2.08
13.41,13.57,0.13,18.36,2.08
15.22,9.46,0.19,18.57,2.37
15.29,10.74,0.17,12.64,2.15
15.08,7.32,0.22,14.66,2.4
15.15,8.29,0.21,14.66,2.4
15.19,8.88,0.21,18.57,2.4
14.98,5.95,0.23,13.03,2.4
15.07,7.13,0.23,14.66,2.4
14.66,1.7,0.18,9.07,2.41
14.73,2.66,0.18,9.07,2.41
14.73,2.66,0.18,9.07,2.41
13.59,0.08,0.17,7.43,2.4
14.55,0.09,0.13,7.43,2.4
13.5,0.42,0.17,7.43,2.4
13.59,0.08,0.17,7.43,2.4
13.59,0.08,0.17,7.43,2.4
13.59,0.08,0.17,7.43,2.4
13.59,0.08,0.17,7.43,2.4
14.55,0.09,0.13,7.43,2.4
14.55,0.09,0.13,7.43,2.4
14.55,0.09,0.13,7.43,2.4
15.08,7.32,0.22,14.66,2.4
13.2,1.53,0.2,7.43,2.4
13.45,0.59,0.17,7.43,2.4
13.05,2.11,0.2,7.43,2.39
12.89,2.7,0.19,7.43,2.39
3.87,0.1,0.07,64.59,2.71
3.87,0.1,0.07,64.59,2.71
3.87,0.1,0.07,64.59,2.71
15.35,11.81,0.17,12.64,2.16
15.29,10.74,0.17,12.64,2.15
12.88,17.01,0.16,0.5,1.99
13.35,13.95,0.16,18.36,2.04
15.41,13.06,0.17,18.36,2.08
12.67,18.36,0.14,0.5,2.05
12.7,18.17,0.14,0.5,2.05
12.64,18.55,0.18,0.5,2.04
12.64,18.55,0.18,0.5,2.04
12.42,19.87,0.18,9.4,2.4
12.48,19.49,0.18,3.61,2.4
12.61,18.74,0.18,0.5,2.04
12.16,21.45,0.14,9.4,2.41
11.71,24.07,0.14,10.82,2.41
11.77,23.72,0.15,10.82,2.41
11.87,23.19,0.15,10.82,2.41
12.22,21.11,0.14,9.4,2.4
12.32,20.43,0.15,9.4,2.4
12.19,21.28,0.14,9.4,2.41
12.45,19.68,0.18,3.61,2.4
12.35,20.25,0.17,9.4,2.4
9.32,20.09,0.05,48.53,1.84
9.45,21.08,0.06,44.77,1.87
9.42,20.88,0.06,44.77,1.87
9.53,21.68,0.06,39.24,1.93
10.12,25.12,0.11,25.96,2.06
10.16,25.31,0.12,25.96,2.09
9.7,22.85,0.08,33.53,1.99
10.7,28.0,0.14,16.46,2.27
10.82,28.57,0.14,12.34,2.32
10.39,26.47,0.12,18.85,2.13
11.23,26.8,0.15,11.16,2.35
11.3,26.42,0.15,11.16,2.38
11.08,27.54,0.14,11.16,2.36
10.24,25.69,0.12,22.28,2.13
24.27,5.95,0.02,22.4,1.51
24.28,6.11,0.02,22.4,1.5
24.27,5.95,0.02,22.4,1.51
24.55,8.8,0.04,18.37,1.3
24.31,6.8,0.01,22.4,1.47
7.6,11.02,0.02,11.14,0.72
7.73,11.58,0.02,5.58,0.72
7.47,10.48,0.01,11.14,1.14
8.32,14.14,0.04,16.21,1.63
8.41,14.52,0.05,34.08,1.63
8.28,13.94,0.04,16.21,1.63
7.77,11.75,0.01,5.58,0.72
24.31,6.8,0.01,22.4,1.47
24.64,9.32,0.01,15.27,1.3
8.64,15.48,0.05,46.18,1.72
8.41,14.52,0.05,34.08,1.63
8.55,15.1,0.05,34.08,1.72
8.19,13.55,0.03,16.21,1.59
7.77,11.75,0.01,5.58,0.72
8.64,15.48,0.05,46.18,1.72
8.55,15.1,0.05,34.08,1.72
8.72,15.86,0.03,46.18,1.72
8.68,15.67,0.05,46.18,1.72
8.89,17.0,0.05,46.18,1.8
8.75,16.05,0.04,46.18,1.8
8.86,16.81,0.05,46.18,1.8
8.72,15.86,0.03,46.18,1.72
8.72,15.86,0.03,46.18,1.72
9.07,18.14,0.05,50.86,1.82
9.2,19.11,0.05,50.86,1.84
9.25,19.5,0.05,46.9,1.87
9.15,18.72,0.04,50.86,1.84
8.98,17.57,0.05,51.39,1.82
9.04,17.95,0.05,51.39,1.82
9.1,18.33,0.06,50.86,1.84
9.01,17.76,0.05,51.39,1.82
8.68,15.67,0.05,46.18,1.72
8.68,15.67,0.05,46.18,1.72
8.72,15.86,0.03,46.18,1.72
8.72,15.86,0.03,46.18,1.72
12.39,20.06,0.18,9.4,2.4
13.12,15.47,0.13,13.53,1.98
12.1,21.8,0.14,9.4,2.41
12.27,20.77,0.15,9.4,2.4
11.71,24.07,0.14,10.82,2.41
11.84,23.37,0.15,10.82,2.41
11.87,23.19,0.15,10.82,2.41
12.3,20.6,0.15,9.4,2.4
11.08,27.54,0.14,11.16,2.36
11.3,26.42,0.15,11.16,2.38
10.51,27.04,0.13,18.85,2.27
10.86,28.67,0.14,12.34,2.32
11.01,27.91,0.14,11.16,2.32
10.28,25.89,0.12,22.28,2.13
11.37,26.05,0.15,11.16,2.38
12.26,16.69,0.15,5.01,2.05
23.5,1.09,0.25,14.04,1.78
14.38,7.2,0.2,4.2,2.39
10.86,26.11,0.14,12.11,2.39
8.34,14.9,0.04,39.42,1.64
23.96,0.87,0.02,14.86,1.68
-24.35,4.57,0.0,17.48,1.55
24.07,2.08,0.05,15.02,1.64
-23.95,0.07,0.0,14.86,1.78
21.44,5.79,0.24,5.64,2.0
14.63,11.68,0.17,12.39,2.27
13.96,1.39,0.18,4.13,2.39
13.47,0.1,0.2,4.13,2.38
11.74,20.3,0.14,6.52,2.38
9.0,19.5,0.04,50.78,1.83
9.94,26.08,0.11,20.04,2.16
24.87,9.89,0.02,15.22,1.15
8.64,16.62,0.04,51.82,1.79
19.49,10.0,0.21,16.08,2.34
18.29,12.51,0.22,13.18,2.28
23.75,0.49,0.26,14.86,1.78
22.91,2.47,0.23,17.36,1.82
-24.35,4.57,0.0,17.48,1.55
24.29,3.67,0.03,17.48,1.57
24.26,3.35,0.03,17.48,1.57
23.91,0.1,0.26,14.86,1.78
23.91,0.1,0.26,14.86,1.78
23.97,1.18,0.02,14.86,1.64
-23.95,0.07,0.0,14.86,1.78
-23.95,0.07,0.0,14.86,1.78
20.83,7.13,0.24,5.5,2.05
22.48,3.46,0.24,14.94,1.85
12.05,18.23,0.17,1.54,2.17
12.34,16.09,0.15,5.01,2.05
12.62,14.03,0.15,12.2,2.08
14.39,7.39,0.2,4.2,2.39
14.49,8.94,0.19,8.19,2.39
14.24,5.23,0.22,4.2,2.39
14.42,7.78,0.2,4.2,2.39
13.96,1.39,0.18,4.13,2.39
14.34,6.61,0.22,4.2,2.38
13.31,1.07,0.19,4.13,2.38
13.87,0.09,0.13,4.13,2.38
14.65,12.04,0.17,12.39,2.27
11.94,18.99,0.17,6.52,2.17
12.02,18.42,0.17,6.52,2.17
11.52,21.85,0.14,7.53,2.4
11.74,20.3,0.14,6.52,2.38
9.13,20.68,0.05,43.76,1.88
9.43,23.03,0.07,32.06,2.0
9.27,21.88,0.06,37.47,1.95
10.49,28.17,0.14,12.19,2.35
24.43,6.62,0.01,22.42,1.46
8.01,13.36,0.01,22.4,1.48
8.18,14.14,0.04,22.4,1.6
7.48,10.83,0.01,8.25,1.0
8.5,15.67,0.05,39.42,1.75
8.14,13.94,0.04,22.4,1.54
8.5,15.67,0.05,39.42,1.75
8.69,17.0,0.04,51.82,1.79
8.53,15.86,0.03,39.42,1.75
8.9,18.52,0.04,50.78,1.83
8.87,18.33,0.05,54.82,1.81
12.34,16.09,0.15,5.01,2.05
11.22,23.77,0.14,9.27,2.41
11.57,21.5,0.14,7.53,2.4
10.36,28.38,0.14,15.33,2.35
10.76,26.67,0.14,11.73,2.39
18.86,11.29,0.19,17.01,2.36
23.83,0.3,0.26,14.86,1.78
23.42,1.28,0.25,14.04,1.78
23.58,0.89,0.25,14.04,1.78
23.17,1.88,0.25,15.52,1.81
23.33,1.48,0.25,15.07,1.8
24.34,4.4,0.03,17.48,1.55
24.3,3.84,0.01,17.48,1.57
-24.35,4.57,0.0,17.48,1.55
24.34,4.4,0.03,17.48,1.55
24.34,4.4,0.03,17.48,1.55
24.23,3.19,0.05,17.48,1.57
24.23,3.19,0.05,17.48,1.57
24.29,3.67,0.03,17.48,1.57
-23.95,0.07,0.0,14.86,1.78
24.09,2.27,0.03,15.02,1.64
-23.95,0.07,0.0,14.86,1.78
23.91,0.1,0.26,14.86,1.78
23.83,0.3,0.26,14.86,1.78
23.91,0.1,0.26,14.86,1.78
23.91,0.1,0.26,14.86,1.78
23.91,0.1,0.26,14.86,1.78
23.91,0.1,0.26,14.86,1.78
23.91,0.1,0.26,14.86,1.78
24.23,3.19,0.05,17.48,1.57
24.0,1.51,0.04,16.32,1.64
24.09,2.27,0.03,15.02,1.64
23.96,1.03,0.02,14.86,1.68
24.09,2.27,0.03,15.02,1.64
-23.95,0.07,0.0,14.86,1.78
-23.95,0.07,0.0,14.86,1.78
-23.95,0.07,0.0,14.86,1.78
-23.95,0.07,0.0,14.86,1.78
23.91,0.1,0.26,14.86,1.78
-23.95,0.07,0.0,14.86,1.78
23.91,0.1,0.26,14.86,1.78
-23.95,0.07,0.0,14.86,1.78
23.91,0.1,0.26,14.86,1.78
-23.95,0.07,0.0,14.86,1.78
-23.95,0.07,0.0,14.86,1.78
-23.95,0.07,0.0,14.86,1.78
20.26,8.36,0.2,6.96,2.07
21.18,6.37,0.24,5.64,2.0
21.01,6.75,0.24,7.9,2.03
22.39,3.66,0.24,14.94,1.85
23.0,2.27,0.22,17.84,1.8
21.96,4.64,0.24,10.19,1.92
21.7,5.22,0.24,5.8,1.97
22.13,4.25,0.24,13.36,1.88
21.36,5.99,0.24,5.64,2.0
23.33,1.48,0.25,15.07,1.8
21.27,6.18,0.24,5.64,2.0
22.31,3.85,0.23,15.44,1.84
21.87,4.84,0.23,10.19,1.92
22.83,2.67,0.23,17.36,1.82
12.05,18.23,0.17,1.54,2.17
12.1,17.86,0.17,1.54,2.17
12.32,16.29,0.15,5.01,2.05
12.21,17.09,0.16,5.01,2.14
12.34,16.09,0.15,5.01,2.05
12.49,14.99,0.13,5.01,2.08
12.4,15.71,0.14,5.01,2.08
14.65,12.22,0.17,12.39,2.14
12.75,13.03,0.16,12.39,2.14
12.7,13.43,0.16,12.39,2.14
14.46,8.56,0.19,8.19,2.39
14.37,7.0,0.22,4.2,2.38
14.42,7.78,0.2,4.2,2.39
14.55,10.08,0.17,9.44,2.34
14.6,11.14,0.17,11.73,2.27
14.53,9.72,0.19,9.44,2.34
13.88,0.27,0.13,4.13,2.38
14.03,2.34,0.18,4.13,2.42
14.1,3.29,0.17,7.53,2.4
14.03,2.34,0.18,4.13,2.42
14.32,6.41,0.22,4.2,2.38
14.27,5.63,0.22,4.2,2.39
14.22,5.04,0.22,4.2,2.39
12.44,15.35,0.13,5.01,2.08
12.77,12.83,0.16,12.39,2.14
12.67,13.63,0.16,12.39,2.14
14.52,9.53,0.19,9.44,2.34
14.6,11.14,0.17,11.73,2.27
14.38,7.2,0.2,4.2,2.39
14.45,8.36,0.19,8.19,2.39
14.49,8.94,0.19,8.19,2.39
14.28,5.82,0.22,4.2,2.39
14.37,7.0,0.22,4.2,2.38
13.96,1.39,0.18,4.13,2.39
14.03,2.34,0.18,4.13,2.42
14.04,2.53,0.17,7.04,2.42
13.47,0.1,0.2,4.13,2.38
13.87,0.09,0.13,4.13,2.38
13.41,0.49,0.2,4.13,2.38
13.47,0.1,0.2,4.13,2.38
13.47,0.1,0.2,4.13,2.38
13.47,0.1,0.2,4.13,2.38
13.47,0.1,0.2,4.13,2.38
13.87,0.09,0.13,4.13,2.38
13.87,0.09,0.13,4.13,2.38
13.87,0.09,0.13,4.13,2.38
14.38,7.2,0.2,4.2,2.39
13.25,1.45,0.19,4.13,2.38
13.37,0.69,0.2,4.13,2.38
13.12,2.2,0.19,4.13,2.38
13.03,2.77,0.19,5.49,2.38
3.77,0.1,0.07,65.53,2.71
3.77,0.1,0.07,65.53,2.71
3.77,0.1,0.07,65.53,2.71
14.63,11.68,0.17,12.39,2.27
14.59,10.79,0.17,11.73,2.27
12.21,17.09,0.16,5.01,2.14
12.67,13.63,0.16,12.39,2.14
12.77,12.83,0.16,12.39,2.14
