lon,lat,prob
-81.03,-4.78,0.863496456322266
-80.63,-3.82,0.8627442255128294
-80.47,-0.95,0.8653269328454326
-80.41,-5.74,0.8691274527655435
-80.02,-4.78,0.863496456322266
-79.86,-1.91,0.8671209525543575
-79.8,-6.69,0.872522456849251
-79.63,-3.82,0.8627676808993662
-79.48,-0.95,0.8651480590585398
-79.48,0.95,0.8664481368409224
-79.41,-5.73,0.869800006072534
-79.25,-2.86,0.8643668301740469
-79.19,-7.65,0.8739062129629184
-79.1,0.0,0.8653657040902369
-79.02,-4.77,0.8633767992148521
-78.87,-1.91,0.8671209525543575
-78.79,-6.69,0.8733165792267221
-78.63,-3.82,0.862756482884928
-78.56,-8.59,0.8727051554489822
-78.49,-0.95,0.8649360555545932
-78.49,0.95,0.8661048534162856
-78.4,-5.73,0.8716016790045842
-78.25,-2.87,0.8643668301740469
-78.18,-7.64,0.868360132628628
-78.11,0.0,0.8653569039723507
-78.02,-4.77,0.8632632013312352
-77.94,-9.54,0.8695959911522185
-77.87,-1.91,0.8671209525543575
-77.87,1.91,0.8650725484006816
-77.79,-6.68,0.8725115661373978
-77.64,-3.82,0.8627047665693136
-77.55,-8.58,0.871870703076776
-77.49,-0.95,0.8675480298028305
-77.49,0.95,0.8655365669496667
-77.4,-5.73,0.8721202189879326
-77.28,-10.5,0.8584544568705524
-77.26,-2.86,0.8643668301740469
-77.17,-7.63,0.8702082314537762
-77.11,0.0,0.8651480590585398
-77.02,-4.77,0.8632632013312352
-76.9,-9.55,0.8706476004954866
-76.88,-1.91,0.8671209525543575
-76.79,-6.68,0.8736655757667211
-76.62,-11.47,0.8700250525385851
-76.51,-8.6,0.8708546425503019
-76.5,-0.95,0.8633588924516932
-76.23,-10.51,0.8597793431240255
-76.12,-7.63,0.8702385739873811
-75.95,-12.44,0.8793254790663031
-75.85,-9.56,0.8584544568705524
-75.67,-14.36,0.8672932600134186
-75.57,-11.48,0.8658556030260087
-75.47,-8.59,0.8706757906593711
-75.32,-46.59,0.9386467286217596
-75.28,-13.4,0.8769444562290768
-75.19,-10.52,0.8700250525385851
-75.05,-48.49,0.9428013342030664
