age,lon,lat,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
2.0,-71.5,-38.5,283.0,-71.14399999999998,-38.394,0.043,776.0,-74.3,-38.19,8.94,-12.86,1.67,157.24,0.16,92.32,911.0,201.0,13.54,13.54,8.72,-1.99,-1.54,0.65,-7.3,-10.54,7.17,-1.33,31.22,0.09,106.28,91.29,1.68
2.0,-71.46,-37.4,2901.0,-71.104,-37.294,0.041,787.0,-73.95,-36.71,8.97,-26.19,1.7,144.43,0.19,105.5,911.0,201.0,15.05,15.05,8.05,-3.96,-1.39,0.99,-7.29,-23.95,6.67,-2.96,32.37,0.1,83.9,94.33,1.82
2.0,-71.37,-37.38,2901.0,-71.014,-37.274,0.042,787.0,-73.95,-36.71,8.97,-26.19,1.7,144.43,0.19,105.5,911.0,201.0,15.05,15.05,8.05,-3.96,-1.39,0.99,-7.29,-23.95,6.67,-2.96,32.37,0.1,83.9,94.33,1.82
2.0,-71.36,-37.4,2901.0,-71.00399999999998,-37.294,0.042,787.0,-73.95,-36.71,8.97,-26.19,1.7,144.43,0.19,105.5,911.0,201.0,15.05,15.05,8.05,-3.96,-1.39,0.99,-7.29,-23.95,6.67,-2.96,32.37,0.1,83.9,94.33,1.82
2.0,-71.35,-37.37,2901.0,-70.994,-37.264,0.042,787.0,-73.95,-36.71,8.97,-26.19,1.7,144.43,0.19,105.5,911.0,201.0,15.05,15.05,8.05,-3.96,-1.39,0.99,-7.29,-23.95,6.67,-2.96,32.37,0.1,83.9,94.33,1.82
2.0,-71.35,-37.39,2901.0,-70.994,-37.284,0.042,787.0,-73.95,-36.71,8.97,-26.19,1.7,144.43,0.19,105.5,911.0,201.0,15.05,15.05,8.05,-3.96,-1.39,0.99,-7.29,-23.95,6.67,-2.96,32.37,0.1,83.9,94.33,1.82
2.0,-71.34,-37.4,2901.0,-70.984,-37.294,0.043,787.0,-73.95,-36.71,8.97,-26.19,1.7,144.43,0.19,105.5,911.0,201.0,15.05,15.05,8.05,-3.96,-1.39,0.99,-7.29,-23.95,6.67,-2.96,32.37,0.1,83.9,94.33,1.82
2.0,-71.33,-37.45,2901.0,-70.97399999999998,-37.344,0.043,787.0,-73.95,-36.71,8.97,-26.19,1.7,144.43,0.19,105.5,911.0,201.0,15.05,15.05,8.05,-3.96,-1.39,0.99,-7.29,-23.95,6.67,-2.96,32.37,0.1,83.9,94.33,1.82
2.0,-71.32,-37.38,2901.0,-70.964,-37.274,0.043,787.0,-73.95,-36.71,8.97,-26.19,1.7,144.43,0.19,105.5,911.0,201.0,15.05,15.05,8.05,-3.96,-1.39,0.99,-7.29,-23.95,6.67,-2.96,32.37,0.1,83.9,94.33,1.82
2.0,-71.32,-37.46,2901.0,-70.964,-37.354,0.043,787.0,-73.95,-36.71,8.97,-26.19,1.7,144.43,0.19,105.5,911.0,201.0,15.05,15.05,8.05,-3.96,-1.39,0.99,-7.29,-23.95,6.67,-2.96,32.37,0.1,83.9,94.33,1.82
2.0,-71.3,-37.39,2901.0,-70.944,-37.284,0.043,787.0,-73.95,-36.71,8.97,-26.19,1.7,144.43,0.19,105.5,911.0,201.0,15.05,15.05,8.05,-3.96,-1.39,0.99,-7.29,-23.95,6.67,-2.96,32.37,0.1,83.9,94.33,1.82
2.0,-71.3,-37.41,2901.0,-70.944,-37.304,0.043,787.0,-73.95,-36.71,8.97,-26.19,1.7,144.43,0.19,105.5,911.0,201.0,15.05,15.05,8.05,-3.96,-1.39,0.99,-7.29,-23.95,6.67,-2.96,32.37,0.1,83.9,94.33,1.82
2.0,-71.27,-36.2,2901.0,-70.914,-36.094,0.038,798.0,-73.37,-35.28,8.99,-32.19,1.73,139.02,0.19,111.24,911.0,201.0,16.55,16.55,7.61,-4.79,-1.31,1.13,-7.29,-30.05,6.31,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-71.0,-36.0,2901.0,-70.64399999999998,-35.894,0.04,799.0,-73.29,-35.1,8.99,-32.18,1.73,139.11,0.19,111.19,911.0,201.0,16.74,16.74,7.61,-4.79,-1.31,1.13,-7.29,-30.06,6.31,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-70.85,-35.58,2901.0,-70.494,-35.47400000000001,0.04,803.0,-73.12,-34.75,9.0,-32.16,1.74,139.28,0.19,111.1,911.0,201.0,17.12,17.12,7.62,-4.79,-1.32,1.13,-7.28,-30.07,6.3,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-70.778,-44.717,283.0,-70.42699999999998,-44.611,0.061,726.0,-75.23,-45.49,8.72,0.65,1.52,168.25,0.11,79.02,911.0,201.0,6.13,6.13,8.72,0.1,-1.48,0.31,-7.24,3.28,7.23,0.41,7.48,0.03,13.64,79.31,0.8
2.0,-70.7,-37.48,2901.0,-70.345,-37.374,0.052000000000000005,787.0,-73.95,-36.71,8.97,-26.19,1.7,144.43,0.19,105.5,911.0,201.0,15.05,15.05,8.05,-3.96,-1.39,0.99,-7.29,-23.95,6.67,-2.96,32.37,0.1,83.9,94.33,1.82
2.0,-70.67399999999998,-46.59,28800.0,-70.32300000000001,-46.485,0.06,725.0,-75.23,-46.07,8.69,-20.38,1.5,147.03,0.19,100.02,911.0,201.0,5.55,5.55,8.15,-3.03,-1.26,0.82,-7.23,-17.73,6.89,-2.2,1.95,0.02,13.64,65.47,0.8
2.0,-70.67,-35.6,2901.0,-70.314,-35.494,0.042,804.0,-73.04,-34.58,9.0,-32.15,1.74,139.37,0.19,111.05,911.0,201.0,17.31,17.31,7.62,-4.79,-1.32,1.13,-7.28,-30.07,6.3,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-70.593,-35.952,2901.0,-70.238,-35.846,0.045,801.0,-73.21,-34.93,9.0,-32.17,1.74,139.2,0.19,111.15,911.0,201.0,16.93,16.93,7.61,-4.79,-1.31,1.13,-7.28,-30.06,6.3,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-70.57,-35.24,2901.0,-70.214,-35.134,0.041,807.0,-72.88,-34.23,9.0,-32.14,1.75,139.54,0.19,110.96,911.0,201.0,17.68,17.68,7.62,-4.79,-1.33,1.13,-7.28,-30.08,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-70.569,-35.965,2901.0,-70.214,-35.859,0.046,801.0,-73.21,-34.93,9.0,-32.17,1.74,139.2,0.19,111.15,911.0,201.0,16.93,16.93,7.61,-4.79,-1.31,1.13,-7.28,-30.06,6.3,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-70.557,-35.962,2901.0,-70.202,-35.856,0.046,801.0,-73.21,-34.93,9.0,-32.17,1.74,139.2,0.19,111.15,911.0,201.0,16.93,16.93,7.61,-4.79,-1.31,1.13,-7.28,-30.06,6.3,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-70.556,-35.968,2901.0,-70.20100000000001,-35.86199999999999,0.046,801.0,-73.21,-34.93,9.0,-32.17,1.74,139.2,0.19,111.15,911.0,201.0,16.93,16.93,7.61,-4.79,-1.31,1.13,-7.28,-30.06,6.3,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-70.5,-35.0,2901.0,-70.14399999999999,-34.894,0.041,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-70.5,-35.795,2901.0,-70.145,-35.689,0.045,803.0,-73.12,-34.75,9.0,-32.16,1.74,139.28,0.19,111.1,911.0,201.0,17.12,17.12,7.62,-4.79,-1.32,1.13,-7.28,-30.07,6.3,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-70.5,-36.0,2901.0,-70.145,-35.894,0.047,801.0,-73.21,-34.93,9.0,-32.17,1.74,139.2,0.19,111.15,911.0,201.0,16.93,16.93,7.61,-4.79,-1.31,1.13,-7.28,-30.06,6.3,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-70.48,-35.93,2901.0,-70.125,-35.824,0.047,801.0,-73.21,-34.93,9.0,-32.17,1.74,139.2,0.19,111.15,911.0,201.0,16.93,16.93,7.61,-4.79,-1.31,1.13,-7.28,-30.06,6.3,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-70.432,-42.058,283.0,-70.079,-41.952,0.062,749.0,-74.83,-41.58,8.85,-17.22,1.6,151.75,0.17,96.84,911.0,201.0,10.11,10.11,8.46,-2.62,-1.41,0.76,-7.29,-14.74,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-70.346,-35.967,2901.0,-69.991,-35.861,0.049,801.0,-73.21,-34.93,9.0,-32.17,1.74,139.2,0.19,111.15,911.0,201.0,16.93,16.93,7.61,-4.79,-1.31,1.13,-7.28,-30.06,6.3,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-70.279,-42.146,283.0,-69.92699999999999,-42.04,0.064,749.0,-74.83,-41.58,8.85,-17.22,1.6,151.75,0.17,96.84,911.0,201.0,10.11,10.11,8.46,-2.62,-1.41,0.76,-7.29,-14.74,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-70.266,-42.15,283.0,-69.914,-42.044,0.064,748.0,-74.86,-41.75,8.85,-17.23,1.6,151.68,0.17,96.86,911.0,201.0,9.93,9.93,8.45,-2.62,-1.41,0.76,-7.28,-14.75,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-70.236,-41.909,283.0,-69.883,-41.803,0.065,749.0,-74.83,-41.58,8.85,-17.22,1.6,151.75,0.17,96.84,911.0,201.0,10.11,10.11,8.46,-2.62,-1.41,0.76,-7.29,-14.74,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-70.22399999999999,-42.105,283.0,-69.872,-41.999,0.065,749.0,-74.83,-41.58,8.85,-17.22,1.6,151.75,0.17,96.84,911.0,201.0,10.11,10.11,8.46,-2.62,-1.41,0.76,-7.29,-14.74,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-70.223,-42.129,283.0,-69.87100000000001,-42.024,0.065,749.0,-74.83,-41.58,8.85,-17.22,1.6,151.75,0.17,96.84,911.0,201.0,10.11,10.11,8.46,-2.62,-1.41,0.76,-7.29,-14.74,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-70.222,-42.112,283.0,-69.87,-42.007,0.065,749.0,-74.83,-41.58,8.85,-17.22,1.6,151.75,0.17,96.84,911.0,201.0,10.11,10.11,8.46,-2.62,-1.41,0.76,-7.29,-14.74,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-70.22,-41.911,283.0,-69.868,-41.805,0.065,749.0,-74.83,-41.58,8.85,-17.22,1.6,151.75,0.17,96.84,911.0,201.0,10.11,10.11,8.46,-2.62,-1.41,0.76,-7.29,-14.74,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-70.185,-42.00899999999999,283.0,-69.833,-41.904,0.065,749.0,-74.83,-41.58,8.85,-17.22,1.6,151.75,0.17,96.84,911.0,201.0,10.11,10.11,8.46,-2.62,-1.41,0.76,-7.29,-14.74,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-70.157,-42.053,283.0,-69.805,-41.947,0.066,749.0,-74.83,-41.58,8.85,-17.22,1.6,151.75,0.17,96.84,911.0,201.0,10.11,10.11,8.46,-2.62,-1.41,0.76,-7.29,-14.74,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-70.13,-45.63,283.0,-69.78,-45.524,0.066,730.0,-75.19,-45.73,8.71,-13.26,1.51,154.28,0.16,92.89,911.0,201.0,5.88,5.88,8.47,-2.0,-1.36,0.66,-7.24,-10.62,7.12,-1.33,1.95,0.02,13.64,65.47,0.8
2.0,-70.124,-37.302,2901.0,-69.77,-37.196,0.059,789.0,-73.82,-36.35,8.97,-26.17,1.71,144.59,0.19,105.43,911.0,201.0,15.42,15.42,8.05,-3.96,-1.39,0.99,-7.29,-23.95,6.66,-2.96,33.34,0.1,83.9,95.89,1.93
2.0,-70.124,-41.908,283.0,-69.77199999999999,-41.802,0.066,749.0,-74.83,-41.58,8.85,-17.22,1.6,151.75,0.17,96.84,911.0,201.0,10.11,10.11,8.46,-2.62,-1.41,0.76,-7.29,-14.74,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-70.105,-35.797,2901.0,-69.751,-35.692,0.051,803.0,-73.12,-34.75,9.0,-32.16,1.74,139.28,0.19,111.1,911.0,201.0,17.12,17.12,7.62,-4.79,-1.32,1.13,-7.28,-30.07,6.3,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-70.065,-37.209,2901.0,-69.711,-37.103,0.059,789.0,-73.82,-36.35,8.97,-26.17,1.71,144.59,0.19,105.43,911.0,201.0,15.42,15.42,8.05,-3.96,-1.39,0.99,-7.29,-23.95,6.66,-2.96,33.34,0.1,83.9,95.89,1.93
2.0,-70.05,-35.829,2901.0,-69.696,-35.72400000000001,0.052000000000000005,803.0,-73.12,-34.75,9.0,-32.16,1.74,139.28,0.19,111.1,911.0,201.0,17.12,17.12,7.62,-4.79,-1.32,1.13,-7.28,-30.07,6.3,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-69.999,-42.054,283.0,-69.64699999999999,-41.949,0.068,749.0,-74.83,-41.58,8.85,-17.22,1.6,151.75,0.17,96.84,911.0,201.0,10.11,10.11,8.46,-2.62,-1.41,0.76,-7.29,-14.74,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-69.947,-37.142,2901.0,-69.593,-37.036,0.06,791.0,-73.76,-36.17,8.98,-26.16,1.71,144.67,0.19,105.39,911.0,201.0,15.61,15.61,8.06,-3.96,-1.4,0.99,-7.29,-23.95,6.66,-2.96,33.34,0.1,83.9,95.89,1.93
2.0,-69.943,-37.166,2901.0,-69.589,-37.06,0.06,791.0,-73.76,-36.17,8.98,-26.16,1.71,144.67,0.19,105.39,911.0,201.0,15.61,15.61,8.06,-3.96,-1.4,0.99,-7.29,-23.95,6.66,-2.96,33.34,0.1,83.9,95.89,1.93
2.0,-69.931,-42.14,283.0,-69.58,-42.034,0.069,749.0,-74.83,-41.58,8.85,-17.22,1.6,151.75,0.17,96.84,911.0,201.0,10.11,10.11,8.46,-2.62,-1.41,0.76,-7.29,-14.74,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-69.92399999999999,-37.227,2901.0,-69.57,-37.121,0.061,789.0,-73.82,-36.35,8.97,-26.17,1.71,144.59,0.19,105.43,911.0,201.0,15.42,15.42,8.05,-3.96,-1.39,0.99,-7.29,-23.95,6.66,-2.96,33.34,0.1,83.9,95.89,1.93
2.0,-69.921,-42.144,283.0,-69.57,-42.038,0.069,749.0,-74.83,-41.58,8.85,-17.22,1.6,151.75,0.17,96.84,911.0,201.0,10.11,10.11,8.46,-2.62,-1.41,0.76,-7.29,-14.74,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-69.882,-35.137,2901.0,-69.527,-35.031,0.05,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.882,-35.133,2901.0,-69.527,-35.027,0.05,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.877,-35.161,2901.0,-69.52199999999999,-35.055,0.05,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.874,-35.126999999999995,2901.0,-69.51899999999999,-35.021,0.05,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.87,-35.13,2901.0,-69.515,-35.024,0.05,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.866,-35.136,2901.0,-69.51100000000001,-35.03,0.05,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.86399999999999,-42.187,283.0,-69.513,-42.081,0.07,748.0,-74.86,-41.75,8.85,-17.23,1.6,151.68,0.17,96.86,911.0,201.0,9.93,9.93,8.45,-2.62,-1.41,0.76,-7.28,-14.75,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-69.863,-42.863,283.0,-69.512,-42.758,0.07,742.0,-74.97,-42.44,8.83,-17.27,1.58,151.39,0.17,96.94,911.0,201.0,9.23,9.23,8.43,-2.62,-1.39,0.76,-7.28,-14.76,7.04,-1.85,15.06,0.07,86.97,65.72,1.49
2.0,-69.861,-36.753,2901.0,-69.507,-36.647,0.06,795.0,-73.54,-35.63,8.99,-32.21,1.72,138.85,0.19,111.34,911.0,201.0,16.18,16.18,7.6,-4.79,-1.3,1.13,-7.29,-30.04,6.31,-3.65,35.58,0.1,83.9,99.42,1.93
2.0,-69.85600000000001,-35.465,2901.0,-69.502,-35.359,0.052000000000000005,806.0,-72.96,-34.4,9.0,-32.14,1.74,139.45,0.19,111.01,911.0,201.0,17.5,17.5,7.62,-4.79,-1.33,1.13,-7.28,-30.08,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.85,-35.464,2901.0,-69.49600000000001,-35.35800000000001,0.052000000000000005,806.0,-72.96,-34.4,9.0,-32.14,1.74,139.45,0.19,111.01,911.0,201.0,17.5,17.5,7.62,-4.79,-1.33,1.13,-7.28,-30.08,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.84899999999999,-35.139,2901.0,-69.495,-35.034,0.051,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.848,-42.234,283.0,-69.497,-42.128,0.07,748.0,-74.86,-41.75,8.85,-17.23,1.6,151.68,0.17,96.86,911.0,201.0,9.93,9.93,8.45,-2.62,-1.41,0.76,-7.28,-14.75,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-69.84100000000001,-37.016,2901.0,-69.488,-36.91,0.061,795.0,-73.54,-35.63,8.99,-32.21,1.72,138.85,0.19,111.34,911.0,201.0,16.18,16.18,7.6,-4.79,-1.3,1.13,-7.29,-30.04,6.31,-3.65,35.58,0.1,83.9,99.42,1.93
2.0,-69.819,-42.228,283.0,-69.468,-42.12300000000001,0.07,748.0,-74.86,-41.75,8.85,-17.23,1.6,151.68,0.17,96.86,911.0,201.0,9.93,9.93,8.45,-2.62,-1.41,0.76,-7.28,-14.75,7.05,-1.85,15.06,0.07,86.97,65.72,1.55
2.0,-69.794,-35.166,2901.0,-69.439,-35.06,0.051,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.794,-35.176,2901.0,-69.439,-35.07,0.051,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.791,-35.163000000000004,2901.0,-69.436,-35.056999999999995,0.051,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.79,-35.17,2901.0,-69.435,-35.064,0.051,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.78399999999999,-35.163000000000004,2901.0,-69.429,-35.056999999999995,0.052000000000000005,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.782,-35.178000000000004,2901.0,-69.42699999999999,-35.072,0.052000000000000005,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.77600000000001,-35.168,2901.0,-69.421,-35.062,0.052000000000000005,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.77600000000001,-35.173,2901.0,-69.421,-35.067,0.052000000000000005,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.775,-35.168,2901.0,-69.42,-35.062,0.052000000000000005,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.774,-35.174,2901.0,-69.419,-35.068000000000005,0.052000000000000005,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.773,-35.187,2901.0,-69.419,-35.081,0.052000000000000005,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.77199999999999,-35.194,2901.0,-69.417,-35.088,0.052000000000000005,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.727,-36.042,2901.0,-69.373,-35.937,0.057,803.0,-73.12,-34.75,9.0,-32.16,1.74,139.28,0.19,111.1,911.0,201.0,17.12,17.12,7.62,-4.79,-1.32,1.13,-7.28,-30.07,6.3,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-69.707,-35.103,2901.0,-69.352,-34.998000000000005,0.052000000000000005,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.687,-35.14,2901.0,-69.333,-35.035,0.053,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.68,-36.321,2901.0,-69.32600000000001,-36.216,0.059,799.0,-73.29,-35.1,8.99,-32.18,1.73,139.11,0.19,111.19,911.0,201.0,16.74,16.74,7.61,-4.79,-1.31,1.13,-7.29,-30.06,6.31,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-69.667,-36.311,2901.0,-69.313,-36.205,0.06,799.0,-73.29,-35.1,8.99,-32.18,1.73,139.11,0.19,111.19,911.0,201.0,16.74,16.74,7.61,-4.79,-1.31,1.13,-7.29,-30.06,6.31,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-69.666,-36.312,2901.0,-69.312,-36.207,0.06,799.0,-73.29,-35.1,8.99,-32.18,1.73,139.11,0.19,111.19,911.0,201.0,16.74,16.74,7.61,-4.79,-1.31,1.13,-7.29,-30.06,6.31,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-69.666,-36.313,2901.0,-69.312,-36.208,0.06,799.0,-73.29,-35.1,8.99,-32.18,1.73,139.11,0.19,111.19,911.0,201.0,16.74,16.74,7.61,-4.79,-1.31,1.13,-7.29,-30.06,6.31,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-69.664,-36.313,2901.0,-69.31,-36.208,0.06,799.0,-73.29,-35.1,8.99,-32.18,1.73,139.11,0.19,111.19,911.0,201.0,16.74,16.74,7.61,-4.79,-1.31,1.13,-7.29,-30.06,6.31,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-69.664,-36.313,2901.0,-69.31,-36.207,0.06,799.0,-73.29,-35.1,8.99,-32.18,1.73,139.11,0.19,111.19,911.0,201.0,16.74,16.74,7.61,-4.79,-1.31,1.13,-7.29,-30.06,6.31,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-69.663,-36.314,2901.0,-69.31,-36.209,0.06,799.0,-73.29,-35.1,8.99,-32.18,1.73,139.11,0.19,111.19,911.0,201.0,16.74,16.74,7.61,-4.79,-1.31,1.13,-7.29,-30.06,6.31,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-69.663,-36.313,2901.0,-69.309,-36.207,0.06,799.0,-73.29,-35.1,8.99,-32.18,1.73,139.11,0.19,111.19,911.0,201.0,16.74,16.74,7.61,-4.79,-1.31,1.13,-7.29,-30.06,6.31,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-69.66199999999999,-36.616,2901.0,-69.308,-36.511,0.061,798.0,-73.37,-35.28,8.99,-32.19,1.73,139.02,0.19,111.24,911.0,201.0,16.55,16.55,7.61,-4.79,-1.31,1.13,-7.29,-30.05,6.31,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-69.66199999999999,-36.419,2901.0,-69.308,-36.313,0.06,798.0,-73.37,-35.28,8.99,-32.19,1.73,139.02,0.19,111.24,911.0,201.0,16.55,16.55,7.61,-4.79,-1.31,1.13,-7.29,-30.05,6.31,-3.65,35.58,0.1,79.87,99.42,1.93
2.0,-69.66199999999999,-35.14,2901.0,-69.307,-35.035,0.053,809.0,-72.8,-34.05,9.01,-32.13,1.75,139.62,0.19,110.91,911.0,201.0,17.87,17.87,7.63,-4.79,-1.33,1.13,-7.28,-30.09,6.3,-3.65,36.38,0.1,70.37,100.67,2.0
2.0,-69.66,-36.424,2901.0,-69.306,-36.31800000000001,0.06,798.0,-73.37,-35.28,8.99,-32.19,1.73,139.02,0.19,111.24,911.0,201.0,16.55,16.55,7.61,-4.79,-1.31,1.13,-7.29,-30.05,6.31,-3.65,35.58,0.1,79.87,99.42,1.93
