lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
-70.47,-37.43,45.0,2901.0,-58.81100000000001,-38.23,0.054000000000000006,1067.0,-62.71,-37.71,1.77,-10.24,2.47,-179.54,0.19,103.86,902.0,201.0,22.93,22.93,1.74,-0.31,-2.47,-0.02,0.81,-153.84,-0.73,-0.36,33.65,0.02,0.0,96.13,1.89
-69.97,-32.57,9.0,2901.0,-68.378,-32.111,0.039,899.0,-71.02,-32.04,10.7,-14.62,1.75,155.87,0.2,96.08,911.0,201.0,19.77,19.77,10.36,-2.7,-1.6,0.72,-8.98,-12.72,8.76,-1.98,54.95,0.17,25.6,125.97,2.13
-69.43,-32.25,170.0,202.0,-45.52,-33.417,0.047,968.0,-48.66,-32.95,3.9,-10.64,-0.47,-6.4,0.2,98.75,919.0,201.0,3.99,3.99,3.83,-0.72,0.47,-0.05,-4.37,-10.18,4.3,-0.77,21.57,0.04,-0.03,82.96,2.15
-67.78,-24.57,29.0,202.0,-60.998999999999995,-24.554000000000002,0.055999999999999994,908.0,-64.52,-24.26,12.17,-19.57,2.84,-172.89,0.2,94.99,902.0,201.0,30.86,30.86,11.47,-4.08,-2.82,-0.35,-9.73,-27.14,8.66,-4.44,90.02,0.23,19.75,152.7,2.25
-67.73,-24.58,31.0,202.0,-60.388999999999996,-24.669,0.057,1097.0,-63.96,-24.37,12.43,-19.57,2.93,-171.84,0.2,94.88,902.0,201.0,30.39,30.39,11.71,-4.16,-2.9,-0.42,-9.94,-27.5,8.82,-4.59,107.66,0.25,22.89,160.01,2.66
-69.44,-32.14,170.0,202.0,-45.523999999999994,-33.306999999999995,0.046,968.0,-48.66,-32.95,3.9,-10.64,-0.47,-6.4,0.2,98.75,919.0,201.0,3.99,3.99,3.83,-0.72,0.47,-0.05,-4.37,-10.18,4.3,-0.77,21.57,0.04,-0.03,82.96,2.15
-67.48,-16.92,23.0,201.0,-62.416000000000004,-16.609,0.08199999999999999,976.0,-66.57,-19.17,9.85,14.76,2.89,-134.57,0.2,56.06,911.0,201.0,30.89,37.85,9.52,2.51,-2.02,-2.06,-7.52,3.42,7.5,0.45,83.06,0.19,7.69,149.26,2.51
-66.6,-18.44,21.0,201.0,-62.066,-18.029,0.084,998.0,-66.88,-19.57,11.97,11.77,2.88,-148.1,0.18,69.4,911.0,201.0,31.44,38.2,11.72,2.44,-2.45,-1.52,-9.31,5.67,9.27,0.92,80.23,0.21,7.73,147.64,2.56
-66.45,-20.95,13.0,201.0,-63.963,-20.43,0.077,1081.0,-68.58,-21.32,11.92,4.52,2.66,-165.6,0.18,78.47,911.0,201.0,33.37,35.98,11.88,0.94,-2.58,-0.66,-9.31,1.75,9.31,0.28,73.62,0.2,6.53,144.0,2.57
-66.03,-20.91,16.0,201.0,-62.776,-20.416,0.084,1112.0,-67.81,-21.35,12.61,-5.21,2.66,-165.22,0.18,78.34,911.0,201.0,33.37,34.37,12.56,-1.14,-2.57,-0.68,-10.15,-10.26,9.99,-1.81,70.04,0.21,8.69,140.88,2.57
