lon,lat,prob
-161.92,55.22,0.7955568929457492
-160.84,61.0,0.7549193059552667
-160.62,55.89,0.7774988819831745
-160.4,59.89,0.7609283648313604
-159.28,56.54,0.7641379778398195
-158.99,61.79,0.7618690425834674
-158.61,60.66,0.6871665772776999
-158.24,59.54,0.6970249402945654
-157.63,57.31,0.7322589321300957
-157.05,62.55,0.7799854578967763
-156.73,61.42,0.6787436110272367
-156.42,60.29,0.6844886727868795
-156.16,59.17,0.6911235636047347
-155.91,58.05,0.7033493573356943
-155.02,63.28,0.6895855009284783
-154.76,62.14,0.6429685752645601
-154.52,61.01,0.6736295860363086
-154.31,59.89,0.681863987378056
-154.12,58.77,0.689144693027142
-153.07,65.1,0.7312041335922624
-152.88,63.98,0.7107121181463314
-152.7,62.84,0.6203810554737733
-152.53,61.7,0.636467787025493
-152.38,60.58,0.6478062354013426
-150.74,65.76,0.7571055118884544
-150.63,64.63,0.7569327188947971
-150.54,63.51,0.6162103738429026
-150.45,62.37,0.6240009028281235
-150.3,60.12,0.6409358754888422
-148.28,60.75,0.6292230489406573
-148.28,61.87,0.6174563528260777
-148.28,63.0,0.6304484660746955
-148.28,64.12,0.6268450104975775
-148.28,65.25,0.6186672632234483
-148.28,66.38,0.720536719834469
-146.53,61.26,0.6141728120912954
-146.46,62.39,0.6296518732130798
-146.39,63.52,0.6204028736238475
-146.31,64.65,0.60993755684383
-146.23,65.77,0.60993755684383
-144.84,60.63,0.6124058938690498
-144.72,61.76,0.6227608862213404
-144.58,62.89,0.6099056049820296
-144.43,64.02,0.60993755684383
-144.26,65.15,0.60993755684383
-144.09,66.27,0.720536719834469
-143.04,61.1,0.5672625001748908
-142.84,62.23,0.5723231040540903
-142.63,63.36,0.60993755684383
-142.4,64.49,0.60993755684383
-142.14,65.61,0.60993755684383
-141.86,66.74,0.720536719834469
-141.44,60.43,0.5961481129686484
-141.18,61.55,0.5397959165087308
-140.91,62.68,0.5416524995316252
-140.62,63.81,0.5416524995316252
-140.3,64.94,0.5416524995316252
-139.94,66.05,0.6282103357141987
-139.59,60.86,0.5930635539146571
-139.26,61.98,0.5397959165087308
-138.91,63.1,0.5416524995316252
-138.53,64.23,0.5416524995316252
-138.13,65.35,0.5416524995316252
-138.07,60.14,0.6139964302032871
-137.69,61.26,0.5979324307972049
-137.29,62.38,0.5397959165087308
-136.86,63.5,0.5416524995316252
-136.61,59.41,0.5884278089547609
-136.4,64.61,0.5416524995316252
-136.2,60.53,0.6052984077619387
-135.89,65.73,0.6282103357141987
-135.75,61.64,0.6188113914887834
-135.27,62.75,0.5392800328589797
-135.22,58.67,0.5692805186267875
-134.77,59.77,0.5881717439066043
-134.76,63.86,0.5416524995316252
-134.28,60.88,0.6026709987436975
-133.76,61.99,0.6322452168131224
-133.42,59.01,0.6009859575618575
-133.2,63.09,0.5393869424674986
-132.9,60.11,0.5888524900424614
-132.35,61.21,0.5993410021095466
-132.25,57.2,0.5826687313953262
-132.14,58.23,0.48874636633700175
-131.75,62.31,0.6139964302032871
-131.59,59.32,0.6009859575618575
-131.0,60.42,0.5881402388603136
-130.66,56.48,0.5642589374168019
-130.5,57.5,0.5839001147588139
-130.33,58.52,0.48874636633700175
-129.72,59.61,0.6009859575618575
-129.31,54.71,0.7009229458313292
-129.13,55.73,0.7028858744134623
-128.93,56.75,0.5643909119321452
-128.72,57.78,0.5834193302050449
-128.5,58.8,0.48874636633700175
-128.09,52.92,0.6813453418437496
-127.87,53.95,0.6971193506894119
-127.65,54.97,0.7049828072832404
-127.42,55.99,0.7052146598530524
-127.17,57.01,0.5638864748457217
-126.97,51.12,0.6534868907454223
-126.73,52.15,0.6627866113963925
-126.48,53.17,0.6620282304664971
-126.23,54.19,0.6824346875454802
-125.96,55.2,0.7036601447553613
-125.67,50.35,0.6273072812781231
-125.42,51.36,0.6429367213685268
-125.14,52.38,0.6436698025161957
-124.86,53.4,0.6539180696232278
-124.57,54.41,0.6819579583911726
-124.42,49.56,0.6461463925097654
-124.14,50.57,0.6351028402475967
-123.85,51.58,0.625747012292254
-123.73,46.72,0.5713975233978474
-123.7,41.92,0.5225046545820584
-123.54,52.59,0.6430034166819945
-123.45,47.73,0.6220248271080427
-123.41,42.89,0.5176558882653967
-123.22,53.59,0.6427987967706071
-123.16,48.74,0.6563741585948191
-123.1,43.87,0.5183370811924304
-123.04,39.99,0.5986770749235275
-122.86,49.74,0.6574185803560136
-122.83,44.88,0.544074875376567
-122.64,41.11,0.5769894878277402
-122.55,45.89,0.554288328760814
-122.54,50.75,0.6461463925097654
-122.42,38.05,0.6208543004466457
-122.34,42.09,0.5197304953671209
-122.25,46.9,0.5778833514599134
-122.21,51.77,0.6400738221283023
-122.02,39.18,0.6066421243363079
-122.02,43.07,0.5164970467388249
-121.94,47.9,0.6219733075806215
-121.86,52.77,0.6255948033885523
-121.7,44.04,0.5346588012950766
-121.62,48.91,0.6568867863230281
-121.61,40.3,0.601644846447123
-121.44,37.23,0.7013680696024501
-121.4,45.04,0.5577110556320412
-121.3,41.28,0.592314295284928
-121.28,49.91,0.6568867863230281
-121.08,46.05,0.549924600169218
-121.03,38.36,0.6396880530566645
-120.97,42.25,0.520301006294939
-120.93,50.92,0.6461463925097654
-120.76,47.05,0.5857463481351645
-120.63,43.22,0.518605491687772
-120.61,39.48,0.619032198817104
-120.55,51.93,0.6461463925097654
-120.48,36.41,0.7311705554245612
-120.42,48.06,0.6322099609777858
-120.28,40.45,0.6053094751745832
-120.28,44.19,0.5333949594501413
-120.07,49.05,0.6568867863230281
-120.06,37.53,0.7139952409870892
-119.96,45.19,0.5547234570385412
-119.94,41.42,0.6002734720672559
-119.69,50.06,0.6568867863230281
-119.63,38.66,0.680378999983607
-119.61,46.19,0.549924600169218
-119.52,35.57,0.7472412670947212
-119.3,51.07,0.6461463925097654
-119.29,39.62,0.6386348696031383
-119.26,47.19,0.5919218222242051
-119.11,36.7,0.7410180566609904
-118.89,48.19,0.6401516752489117
-118.67,37.82,0.7292244729376686
-118.59,34.72,0.7836533506367518
-118.5,49.19,0.6568867863230281
-118.32,38.78,0.7125953855061935
-118.17,35.85,0.7780273100928168
-117.73,36.98,0.7425499623757874
-117.69,33.88,0.8049003946203849
-117.37,37.94,0.7410180566609904
-117.26,35.0,0.800173068541308
-116.82,36.13,0.7911204773525924
-116.81,33.03,0.8090782934974873
-116.44,37.07,0.7842764447463222
-116.37,34.15,0.8071329627637696
-115.94,32.17,0.8158471206835598
-115.92,35.27,0.804543809130423
-115.54,36.21,0.8024677906289147
-115.53,30.18,0.8167889295694429
-115.5,33.29,0.8128464564615191
-115.09,31.3,0.8271369029612435
-115.04,34.41,0.8120306171596675
-114.71,29.31,0.8475217892087036
-114.65,35.35,0.8120951590476916
-114.64,32.42,0.8428970773413788
-114.26,36.29,0.8111314644359889
-114.2,27.68,0.8434645727397231
-114.18,33.54,0.828472633232949
-113.83,28.62,0.8296624280880435
-113.79,34.47,0.8191497771983947
-113.39,35.41,0.8183897433708244
-113.34,26.99,0.823864213982899
-113.34,32.66,0.8401890581606777
-112.96,27.92,0.8107307503428385
-112.94,33.59,0.8402863160895954
-112.53,34.53,0.8429077850239116
-112.51,31.78,0.8380481115639866
-112.18,29.78,0.8365569897002042
-112.11,32.71,0.8375054138110748
-111.72,25.4,0.8776663086637853
-111.7,30.89,0.8374451201568739
-111.7,33.64,0.8384253032296072
-111.31,29.07,0.8270302122736785
-111.29,31.82,0.836603277339733
-111.27,34.57,0.8384989860609119
-110.96,24.5,0.8654459311720231
-110.91,30.0,0.835573027437468
-110.88,32.75,0.8380481115639866
-110.53,28.18,0.8186947789788225
-110.49,30.93,0.8363670719020825
-110.45,33.67,0.8380481115639866
-110.22,23.6,0.8588031670676943
-110.12,29.1,0.8192812406570098
-110.07,31.85,0.836603277339733
-109.77,27.28,0.835363525109719
-109.64,32.77,0.8358828531957156
-109.63,30.2,0.8253150617265419
-109.36,28.2,0.8422480269657682
-109.2,31.13,0.8376167650178201
-109.01,26.38,0.8353480568694828
-108.85,29.3,0.818366928357031
-108.6,27.3,0.8296207623280621
-108.34,30.4,0.827118845300668
-108.27,25.47,0.8121208919927506
-108.1,28.39,0.8452104218952583
-107.86,26.39,0.8107307503428385
-107.54,24.56,0.8582123463748038
-107.35,27.48,0.830036619675557
-107.13,25.48,0.8362242625639728
-106.61,26.56,0.8115243125651354
-106.41,24.56,0.8832859674563073
-105.89,25.64,0.8687752552194341
-105.7,23.64,0.8720023400487831
-105.18,24.72,0.8753165100989312
-105.14,19.95,0.8044327905166194
-105.0,22.72,0.8611494175628233
-104.72,20.87,0.8230002160888611
-104.65,25.8,0.8799409248850233
-104.47,23.8,0.8633725309523449
-104.31,21.79,0.8335440659810698
-104.04,19.94,0.7906142815435838
-103.94,24.87,0.8707333299026366
-103.77,22.86,0.8592271564942195
-103.62,20.86,0.8056702737291493
-103.37,19.01,0.786340922946225
-103.24,23.93,0.8622424370883424
-103.09,21.92,0.8241608201067697
-102.95,19.93,0.7868404602960439
-102.55,22.98,0.8433739412953201
-102.41,20.99,0.7870346018537264
-102.29,19.0,0.7886078486990342
-101.87,22.05,0.7890704702786687
-101.75,20.05,0.7910795778051015
-101.63,18.06,0.7773137452622999
-101.2,21.11,0.7905435569213405
-101.09,19.11,0.7766614008626189
-100.54,20.17,0.7773485675948174
-100.43,18.17,0.776237315106816
-99.99,21.22,0.7780531179849843
-99.89,19.22,0.7797986011672646
-99.79,17.23,0.779509448550378
-99.33,20.27,0.7797986011672646
-99.24,18.28,0.7761334275238154
-98.68,19.32,0.7768141395920275
-98.6,17.33,0.7833385199006945
-98.12,20.36,0.8115329340460165
-98.04,18.37,0.7763307564082298
-97.93,16.33,0.7994439031093319
-97.48,19.41,0.7761334275238154
-97.38,17.37,0.7893569116971358
-96.81,18.41,0.8143768870905432
-96.71,16.37,0.8017540291697182
-96.15,17.41,0.8297988416998628
-95.5,16.4,0.844437960571355
-94.27,16.43,0.8718552557180222
-91.84,16.46,0.4301956922033412
-91.24,17.49,0.4142945484067961
-90.62,16.47,0.41451724598844714
-90.62,18.51,0.4078580352466815
-90.0,19.54,0.40425392216085804
-89.38,18.51,0.404945917274379
-89.37,20.56,0.40774239155356745
-88.74,19.53,0.40774239155356745
-88.1,20.55,0.4113494767119165
