,lat,lon,recon_lon,recon_lat,age,prob,method
0,63.0,-148.28,-148.28,63.0,0.0,0.9253317752641248,SVC_RBF
1,22.72,-105.0,-105.0,22.72,0.0,0.041160015248506286,SVC_RBF
2,51.58,-123.85,-123.85,51.58,0.0,0.8086388452602439,SVC_RBF
3,60.43,-141.44,-141.44,60.43,0.0,0.9253317752641248,SVC_RBF
4,64.94,-140.3,-140.3,64.94,0.0,0.9253317752641248,SVC_RBF
5,60.29,-156.42,-156.42,60.29,0.0,0.9888133717687825,SVC_RBF
6,19.0,-102.29,-102.29,19.0,0.0,0.8520814478215248,SVC_RBF
7,19.41,-97.48,-97.48,19.41,0.0,0.9264546888949239,SVC_RBF
8,44.19,-120.28,-120.28,44.19,0.0,0.7503676588302108,SVC_RBF
9,40.3,-121.61,-121.61,40.3,0.0,0.9741105720998327,SVC_RBF
10,54.71,-129.31,-129.31,54.71,0.0,0.7243578791091428,SVC_RBF
11,48.19,-118.89,-118.89,48.19,0.0,0.5431925586718893,SVC_RBF
12,56.54,-159.28,-159.28,56.54,0.0,0.10503293113175162,SVC_RBF
13,55.22,-161.92,-161.92,55.22,0.0,0.20478907856833983,SVC_RBF
14,61.76,-144.72,-144.72,61.76,0.0,0.9253317752641248,SVC_RBF
15,60.75,-148.28,-148.28,60.75,0.0,0.9737107391404346,SVC_RBF
16,59.77,-134.77,-134.77,59.77,0.0,0.9253317752641248,SVC_RBF
17,64.02,-144.43,-144.43,64.02,0.0,0.9253317752641248,SVC_RBF
18,61.26,-137.69,-137.69,61.26,0.0,0.9253317752641248,SVC_RBF
19,63.5,-136.86,-136.86,63.5,0.0,0.9253317752641248,SVC_RBF
20,62.68,-140.91,-140.91,62.68,0.0,0.9253317752641248,SVC_RBF
21,58.05,-155.91,-155.91,58.05,0.0,0.9804857887192883,SVC_RBF
22,61.7,-152.53,-152.53,61.7,0.0,0.9602726320332395,SVC_RBF
23,24.56,-106.41,-106.41,24.56,0.0,0.041160015248506286,SVC_RBF
24,20.86,-103.62,-103.62,20.86,0.0,0.044471671977925405,SVC_RBF
25,24.87,-103.94,-103.94,24.87,0.0,0.041160015248506286,SVC_RBF
26,21.11,-101.2,-101.2,21.11,0.0,0.884785063538581,SVC_RBF
27,22.98,-102.55,-102.55,22.98,0.0,0.041160015248506286,SVC_RBF
28,17.33,-98.6,-98.6,17.33,0.0,0.9264546888949239,SVC_RBF
29,19.22,-99.89,-99.89,19.22,0.0,0.9472475780190984,SVC_RBF
30,15.44,-92.42,-92.42,15.44,0.0,0.9553532634022419,SVC_RBF
31,17.41,-96.15,-96.15,17.41,0.0,0.9332081630709614,SVC_RBF
32,17.49,-91.24,-91.24,17.49,0.0,0.9553532634022419,SVC_RBF
33,17.46,-93.69,-93.69,17.46,0.0,0.891701754464456,SVC_RBF
34,43.87,-123.1,-123.1,43.87,0.0,0.9688083520294676,SVC_RBF
35,41.92,-123.7,-123.7,41.92,0.0,0.9603116376924823,SVC_RBF
36,42.25,-120.97,-120.97,42.25,0.0,0.9611486587284641,SVC_RBF
37,38.66,-119.63,-119.63,38.66,0.0,0.9732682549940456,SVC_RBF
38,40.59,-118.94,-118.94,40.59,0.0,0.9670333949507531,SVC_RBF
39,53.17,-126.48,-126.48,53.17,0.0,0.7243578791091428,SVC_RBF
40,49.56,-124.42,-124.42,49.56,0.0,0.39786349072093563,SVC_RBF
41,51.12,-126.97,-126.97,51.12,0.0,0.8112535221355734,SVC_RBF
42,47.9,-121.94,-121.94,47.9,0.0,0.5431925586718893,SVC_RBF
43,49.91,-121.28,-121.28,49.91,0.0,0.4154385230740345,SVC_RBF
44,45.89,-122.55,-122.55,45.89,0.0,0.8463520287507043,SVC_RBF
45,46.19,-119.61,-119.61,46.19,0.0,0.8463520287507043,SVC_RBF
46,38.05,-122.42,-122.42,38.05,0.0,0.9732682549940456,SVC_RBF
47,36.41,-120.48,-120.48,36.41,0.0,0.9732682549940456,SVC_RBF
48,55.89,-160.62,-160.62,55.89,0.0,0.19704138037486763,SVC_RBF
49,61.1,-143.04,-143.04,61.1,0.0,0.9253317752641248,SVC_RBF
50,60.63,-144.84,-144.84,60.63,0.0,0.9253317752641248,SVC_RBF
51,62.39,-146.46,-146.46,62.39,0.0,0.9253317752641248,SVC_RBF
52,61.87,-148.28,-148.28,61.87,0.0,0.968629410305681,SVC_RBF
53,61.26,-146.53,-146.53,61.26,0.0,0.9664461539151568,SVC_RBF
54,58.67,-135.22,-135.22,58.67,0.0,0.9253317752641248,SVC_RBF
55,60.88,-134.28,-134.28,60.88,0.0,0.9253317752641248,SVC_RBF
56,64.12,-148.28,-148.28,64.12,0.0,0.9253317752641248,SVC_RBF
57,63.52,-146.39,-146.39,63.52,0.0,0.9253317752641248,SVC_RBF
58,64.65,-146.31,-146.31,64.65,0.0,0.9253317752641248,SVC_RBF
59,64.49,-142.4,-142.4,64.49,0.0,0.9253317752641248,SVC_RBF
60,65.15,-144.26,-144.26,65.15,0.0,0.9253317752641248,SVC_RBF
61,59.41,-136.61,-136.61,59.41,0.0,0.9253317752641248,SVC_RBF
62,61.64,-135.75,-135.75,61.64,0.0,0.9253317752641248,SVC_RBF
63,60.53,-136.2,-136.2,60.53,0.0,0.9253317752641248,SVC_RBF
64,60.86,-139.59,-139.59,60.86,0.0,0.9253317752641248,SVC_RBF
65,60.14,-138.07,-138.07,60.14,0.0,0.9253317752641248,SVC_RBF
66,62.75,-135.27,-135.27,62.75,0.0,0.9253317752641248,SVC_RBF
67,64.23,-138.53,-138.53,64.23,0.0,0.9253317752641248,SVC_RBF
68,63.36,-142.63,-142.63,63.36,0.0,0.9253317752641248,SVC_RBF
69,63.81,-140.62,-140.62,63.81,0.0,0.9253317752641248,SVC_RBF
70,62.89,-144.58,-144.58,62.89,0.0,0.9253317752641248,SVC_RBF
71,61.55,-141.18,-141.18,61.55,0.0,0.9253317752641248,SVC_RBF
72,62.23,-142.84,-142.84,62.23,0.0,0.9253317752641248,SVC_RBF
73,62.38,-137.29,-137.29,62.38,0.0,0.9253317752641248,SVC_RBF
