,lat,lon,recon_lon,recon_lat,age,prob,method
0,-30.0,-69.09,-69.09,-30.0,0.0,0.8581084968824539,SVC_RBF
1,7.63,-77.17,-77.17,7.63,0.0,0.8780547779513908,SVC_RBF
2,-7.63,-77.17,-77.17,-7.63,0.0,0.8880482625290949,SVC_RBF
3,-22.56,-66.04,-66.04,-22.56,0.0,0.4073495313963562,SVC_RBF
4,-15.31,-71.8,-71.8,-15.31,0.0,0.3136162308915525,SVC_RBF
5,-37.36,-72.65,-72.65,-37.36,0.0,0.8757071995493793,SVC_RBF
6,-52.43,-69.55,-69.55,-52.43,0.0,0.886789322303523,SVC_RBF
7,0.0,-78.11,-78.11,0.0,0.0,0.10017140167711257,SVC_RBF
8,3.82,-75.65,-75.65,3.82,0.0,0.5713258344834009,SVC_RBF
9,7.62,-72.99,-72.99,7.62,0.0,0.8901748281347945,SVC_RBF
10,-3.82,-79.63,-79.63,-3.82,0.0,0.8903213088049656,SVC_RBF
11,-26.29,-67.52,-67.52,-26.29,0.0,0.754124388149109,SVC_RBF
12,-18.96,-68.98,-68.98,-18.96,0.0,0.6570826860981076,SVC_RBF
13,-11.48,-74.52,-74.52,-11.48,0.0,0.8653857694107183,SVC_RBF
14,-33.69,-70.79,-70.79,-33.69,0.0,0.8567229998314824,SVC_RBF
15,-44.75,-71.2,-71.2,-44.75,0.0,0.8035777742970209,SVC_RBF
16,-41.04,-69.24,-69.24,-41.04,0.0,0.8745888689844302,SVC_RBF
17,-48.57,-73.54,-73.54,-48.57,0.0,0.7421919580318005,SVC_RBF
18,0.0,-76.12,-76.12,0.0,0.0,0.18341443779026761,SVC_RBF
19,1.91,-74.89,-74.89,1.91,0.0,0.3561861056648503,SVC_RBF
20,1.91,-76.88,-76.88,1.91,0.0,0.02396520571665318,SVC_RBF
21,5.72,-76.41,-76.41,5.72,0.0,0.8777717561822027,SVC_RBF
22,5.72,-74.32,-74.32,5.72,0.0,0.8777717561822027,SVC_RBF
23,7.63,-75.08,-75.08,7.63,0.0,0.8900777397106729,SVC_RBF
24,3.8,-73.57,-73.57,3.8,0.0,0.5683820090512538,SVC_RBF
25,11.47,-72.4,-72.4,11.47,0.0,0.8905328437069054,SVC_RBF
26,9.55,-73.75,-73.75,9.55,0.0,0.8904044100119337,SVC_RBF
27,-1.91,-76.88,-76.88,-1.91,0.0,0.8903142037377779,SVC_RBF
28,-1.91,-78.87,-78.87,-1.91,0.0,0.8903245393378495,SVC_RBF
29,-5.73,-78.4,-78.4,-5.73,0.0,0.8861790308813425,SVC_RBF
30,-3.82,-77.64,-77.64,-3.82,0.0,0.8903213088049656,SVC_RBF
31,-9.54,-77.94,-77.94,-9.54,0.0,0.8677181871138183,SVC_RBF
32,-7.65,-79.19,-79.19,-7.65,0.0,0.8868376780370323,SVC_RBF
33,-5.74,-80.41,-80.41,-5.74,0.0,0.8856937796420331,SVC_RBF
34,-15.32,-73.93,-73.93,-15.32,0.0,0.8439754360325344,SVC_RBF
35,-28.2,-70.64,-70.64,-28.2,0.0,0.8145459325495478,SVC_RBF
36,-28.15,-68.29,-68.29,-28.15,0.0,0.7781277674313567,SVC_RBF
37,-26.36,-69.83,-69.83,-26.36,0.0,0.7550882944499009,SVC_RBF
38,-24.42,-66.77,-66.77,-24.42,0.0,0.5328952321394863,SVC_RBF
39,-22.64,-68.28,-68.28,-22.64,0.0,0.4073495313963562,SVC_RBF
40,-24.5,-69.04,-69.04,-24.5,0.0,0.5273332508684109,SVC_RBF
41,-18.9,-66.81,-66.81,-18.9,0.0,0.6833640784516616,SVC_RBF
42,-20.76,-67.53,-67.53,-20.76,0.0,0.48753609775181056,SVC_RBF
43,-15.28,-69.67,-69.67,-15.28,0.0,0.33415206240419904,SVC_RBF
44,-17.14,-70.4,-70.4,-17.14,0.0,0.30433335226732544,SVC_RBF
45,-17.09,-68.26,-68.26,-17.09,0.0,0.602738812487079,SVC_RBF
46,-20.83,-69.74,-69.74,-20.83,0.0,0.5530755652644749,SVC_RBF
47,-11.47,-76.62,-76.62,-11.47,0.0,0.8592961851167473,SVC_RBF
48,-9.56,-75.85,-75.85,-9.56,0.0,0.849906156909062,SVC_RBF
49,-13.4,-73.17,-73.17,-13.4,0.0,0.8417736984128472,SVC_RBF
50,-13.4,-75.28,-75.28,-13.4,0.0,0.8903246726119906,SVC_RBF
51,-13.38,-71.04,-71.04,-13.38,0.0,0.3136162308915525,SVC_RBF
52,-35.53,-71.7,-71.7,-35.53,0.0,0.8759626234363918,SVC_RBF
53,-31.85,-69.93,-69.93,-31.85,0.0,0.8801802351396582,SVC_RBF
54,-29.55,-66.55,-66.55,-29.55,0.0,0.8200912250615539,SVC_RBF
55,-33.64,-68.3,-68.3,-33.64,0.0,0.878813686354234,SVC_RBF
56,-31.78,-67.49,-67.49,-31.78,0.0,0.8799013415733975,SVC_RBF
57,-37.35,-70.04,-70.04,-37.35,0.0,0.8769822025938528,SVC_RBF
58,-35.5,-69.16,-69.16,-35.5,0.0,0.8446707575919061,SVC_RBF
59,-41.05,-71.96,-71.96,-41.05,0.0,0.877911548398587,SVC_RBF
60,-39.21,-70.99,-70.99,-39.21,0.0,0.8847712769668363,SVC_RBF
61,-44.71,-74.09,-74.09,-44.71,0.0,0.8746267312740589,SVC_RBF
62,-42.9,-70.19,-70.19,-42.9,0.0,0.8292628900716028,SVC_RBF
63,-46.59,-75.32,-75.32,-46.59,0.0,0.8656610527728023,SVC_RBF
64,-52.36,-72.82,-72.82,-52.36,0.0,0.886789322303523,SVC_RBF
65,-50.52,-71.63,-71.63,-50.52,0.0,0.8863846219166074,SVC_RBF
66,-50.39,-74.77,-74.77,-50.39,0.0,0.8851913673326266,SVC_RBF
67,-46.67,-72.33,-72.33,-46.67,0.0,0.7880765841654085,SVC_RBF
68,-48.6,-70.44,-70.44,-48.6,0.0,0.741913770442698,SVC_RBF
69,-46.66,-69.33,-69.33,-46.66,0.0,0.7922649368257663,SVC_RBF
70,0.0,-79.1,-79.1,0.0,0.0,0.15035327014830746,SVC_RBF
