lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
-120.28,44.19,40.0,173.0,-110.204,48.843999999999994,0.07400000000000001,276.0,-116.46,50.16,5.76,-71.77,1.92,164.22,0.2,103.67,903.0,101.0,19.5,38.96,1.8,-5.47,-1.85,0.52,4.93,-90.54,-0.05,-4.93,28.37,0.02,39.93,88.01,1.96
-121.61,40.3,40.0,178.0,-111.96700000000001,45.016000000000005,0.055999999999999994,286.0,-116.11,43.81,6.77,-22.32,2.13,-157.44,0.19,65.57,903.0,101.0,26.08,32.38,6.26,-2.57,-1.96,-0.82,-5.46,-38.19,4.29,-3.37,30.95,0.08,23.68,92.33,1.97
-129.31,54.71,40.0,16124.0,-119.23,59.678999999999995,0.048,216.0,-123.29,57.89,3.82,-72.59,1.63,-140.58,0.17,47.23,901.0,101.0,9.97,48.49,1.14,-3.65,-1.26,-1.03,4.69,-91.45,-0.12,-4.69,6.53,0.01,53.76,51.99,1.75
-118.89,48.19,40.0,154.0,-108.27600000000001,52.773,0.08199999999999999,297.0,-116.03,53.0,5.47,-65.05,1.82,177.3,0.19,90.52,903.0,101.0,16.62,41.84,2.31,-4.96,-1.82,0.09,-4.88,-84.3,0.48,-4.86,20.88,0.02,46.6,75.63,1.92
-159.28,56.54,40.0,16112.0,-153.862,61.604,0.038,104.0,-151.07,59.91,4.33,-5.36,-1.5,-59.27,0.15,322.48,901.0,111.0,10.0,10.0,4.31,-0.4,0.77,-1.29,-5.36,-18.5,5.08,-1.7,28.56,0.04,26.98,88.19,1.92
-161.92,55.22,40.0,16112.0,-156.77700000000002,60.217,0.032,90.0,-155.2,58.59,4.42,-21.67,-1.54,-72.47,0.19,335.52,901.0,111.0,12.51,12.51,4.11,-1.63,0.46,-1.47,-5.53,-34.21,4.58,-3.11,30.51,0.05,23.4,91.44,1.92
-144.72,61.76,40.0,16112.0,-136.863,66.982,0.02,155.0,-135.11,66.09,3.89,5.96,-1.28,-61.95,0.2,325.93,901.0,111.0,0.49,0.49,3.87,0.4,0.6,-1.13,-4.54,-9.27,4.48,-0.73,13.19,0.03,28.46,63.74,1.83
-148.28,60.75,40.0,16121.0,-141.149,65.97,0.024,145.0,-138.98,64.93,3.99,5.81,-1.32,-58.74,0.2,322.41,901.0,111.0,2.47,2.47,3.97,0.4,0.69,-1.13,-4.72,-8.91,4.66,-0.73,14.03,0.03,26.77,64.17,1.83
-132.14,58.23,40.0,16101.0,-122.12799999999999,63.273,0.05,185.0,-128.2,62.62,-3.83,-108.43,1.43,-177.55,0.16,83.08,901.0,101.0,4.57,53.89,-1.21,-3.64,-1.43,-0.06,4.55,-125.64,-2.65,-3.7,10.06,0.0,34.91,56.5,1.74
-131.0,60.42,40.0,16106.0,-120.51799999999999,65.43,0.073,180.0,-129.08,63.42,3.83,-81.18,1.4,-150.46,0.16,55.76,901.0,101.0,3.67,54.79,0.59,-3.79,-1.22,-0.69,4.53,-98.08,-0.64,-4.48,10.06,0.0,33.97,58.35,1.75
-134.77,59.77,40.0,16101.0,-125.06299999999999,64.873,0.039,178.0,-129.49,63.69,3.84,-80.93,1.39,-150.19,0.16,55.39,901.0,101.0,3.35,55.11,0.6,-3.79,-1.21,-0.69,4.52,-97.7,-0.61,-4.48,10.06,0.0,33.97,58.35,1.77
-148.28,65.25,40.0,16105.0,-141.264,70.469,0.085,157.0,-134.3,66.31,3.87,5.99,-1.27,-62.61,0.2,326.67,901.0,111.0,0.1,0.1,3.85,0.4,0.58,-1.13,-4.5,-9.35,4.44,-0.73,13.19,0.03,29.83,63.74,1.83
-144.43,64.02,40.0,16105.0,-136.469,69.241,0.053,157.0,-134.3,66.31,3.87,5.99,-1.27,-62.61,0.2,326.67,901.0,111.0,0.1,0.1,3.85,0.4,0.58,-1.13,-4.5,-9.35,4.44,-0.73,13.19,0.03,29.83,63.74,1.83
-137.69,61.26,40.0,16104.0,-128.409,66.417,0.036000000000000004,165.0,-132.75,65.32,3.87,-84.13,1.32,-152.82,0.16,57.29,901.0,101.0,1.18,57.28,0.4,-3.84,-1.17,-0.6,4.52,-99.95,-0.78,-4.45,13.19,0.0,29.83,60.15,1.8
-136.86,63.5,40.0,154.0,-127.18799999999999,68.641,0.061,158.0,-134.03,66.29,-3.87,-95.68,1.27,-164.45,0.15,68.55,901.0,101.0,0.07,58.39,-0.38,-3.85,-1.23,-0.34,4.49,-111.08,-1.62,-4.19,13.19,0.0,29.83,63.74,1.83
-140.91,62.68,40.0,16105.0,-132.204,67.878,0.03,158.0,-134.03,66.29,-3.87,-95.68,1.27,-164.45,0.15,68.55,901.0,101.0,0.07,58.39,-0.38,-3.85,-1.23,-0.34,4.49,-111.08,-1.62,-4.19,13.19,0.0,29.83,63.74,1.83
-155.91,58.05,40.0,16112.0,-150.062,63.185,0.036000000000000004,121.0,-146.7,61.8,4.21,7.54,-1.43,-50.1,0.19,313.42,901.0,111.0,7.13,7.13,4.17,0.55,0.92,-1.1,-5.13,-6.2,5.1,-0.55,21.8,0.04,21.23,77.01,1.88
