index,lon,lat,age
214,-69.444808,-35.726558,2
215,-69.43778,-36.378602,2
216,-69.436928,-35.921923,2
217,-69.42893,-36.42983,2
218,-69.425,-36.4,2
219,-69.417929,-36.096864,2
220,-69.413251,-36.301812,2
221,-69.411389,-36.354544,2
222,-69.408868,-35.752051,2
223,-69.40653,-36.25514,2
224,-69.40519,-36.025522,2
225,-69.403254,-36.380263,2
226,-69.402349,-36.374773,2
227,-69.400259,-36.337061,2
228,-69.39556,-36.33783,2
229,-69.39555,-36.33783,2
230,-69.39516,-36.21031,2
231,-69.392026,-36.393234,2
232,-69.39119,-36.39371,2
233,-69.38658,-36.33972,2
234,-69.384862,-36.456049,2
235,-69.38328,-36.246824,2
236,-69.38263,-36.44092,2
237,-69.381429,-36.457327,2
238,-69.38122,-36.45405,2
239,-69.3807,-36.4421,2
240,-69.375586,-36.466568,2
241,-69.374542,-36.319077,2
242,-69.3727,-36.4822,2
243,-69.369947,-36.555743,2
244,-69.36699,-36.3917,2
245,-69.35017,-36.3855,2
246,-69.35016,-36.3855,2
247,-69.35,-36.4,2
248,-69.3454,-36.5133,2
249,-69.343666,-36.509336,2
250,-69.341891,-36.510663,2
251,-69.339834,-36.406062,2
252,-69.33609,-36.22966,2
253,-69.33517,-36.40703,2
254,-69.333707,-36.301032,2
255,-69.332706,-36.404163,2
256,-69.332,-36.2966,2
257,-69.3314,-36.30236,2
258,-69.3314,-36.30237,2
259,-69.33,-36.5,2
260,-69.3296,-36.2814,2
261,-69.32453,-36.33461,2
262,-69.32452,-36.3346,2
263,-69.32129,-36.501959,2
264,-69.3186,-36.2948,2
265,-69.31853,-36.306,2
266,-69.3185,-36.306,2
267,-69.317596,-35.766811,2
268,-69.3165,-36.3032,2
269,-69.31325,-36.23532,2
270,-69.31216,-36.23573,2
271,-69.31183,-36.33335,2
272,-69.31183,-36.33336,2
273,-69.3114,-36.2732,2
274,-69.30819,-36.46533,2
275,-69.30818,-36.46533,2
276,-69.308,-36.2674,2
277,-69.3058,-36.488,2
278,-69.3049,-36.2802,2
279,-69.30486,-36.37942,2
280,-69.3005,-36.2669,2
281,-69.30044,-36.32369,2
282,-69.2988,-36.3095,2
283,-69.29797,-36.30911,2
284,-69.29719,-36.38861,2
285,-69.29718,-36.3886,2
286,-69.2967,-36.3079,2
287,-69.296578,-36.308101,2
288,-69.29575,-36.46668,2
289,-69.29575,-36.46669,2
290,-69.29533,-36.48658,2
291,-69.2948,-36.4952,2
292,-69.291,-36.5057,2
293,-69.28744,-36.31122,2
294,-69.28743,-36.31122,2
295,-69.28133,-36.49194,2
296,-69.27699,-36.35665,2
297,-69.2765,-36.35861,2
298,-69.27505,-36.49319,2
299,-69.269747,-35.788476,2
300,-69.26119,-36.37672,2
301,-69.25908,-36.37664,2
302,-69.25872,-36.37667,2
303,-69.257765,-35.775873,2
304,-69.25739,-36.37697,2
305,-69.24983,-36.41119,2
306,-69.23782,-36.37672,2
307,-69.2353,-36.3855,2
308,-69.234062,-36.356047,2
309,-69.2331,-36.4571,2
310,-69.226889,-36.074162,2
311,-69.22119,-36.37789,2
312,-69.22035,-36.39402,2
313,-69.219795,-36.380322,2
314,-69.219251,-36.377181,2
315,-69.2191,-36.3938,2
316,-69.2186,-36.1981,2
317,-69.21708,-36.3903,2
318,-69.2145,-36.2002,2
319,-69.2135,-36.3739,2
320,-69.2101,-36.3803,2
321,-69.208615,-36.375531,2
322,-69.205328,-35.61088,2
323,-69.20192,-35.61292,2
324,-69.20105,-36.48068,2
325,-69.19827,-36.38033,2
326,-69.19545,-35.80328,2
327,-69.18299,-37.052135,2
328,-69.18133,-36.47598,2
329,-69.177423,-35.871425,2
330,-69.1774,-36.38328,2
331,-69.17734,-35.803749,2
332,-69.175114,-35.829191,2
333,-69.174522,-35.75828,2
334,-69.17307,-36.38952,2
335,-69.16877,-36.3898,2
336,-69.16847,-36.39553,2
337,-69.162,-35.84869,2
338,-69.16015,-36.42813,2
339,-69.15128,-35.82869,2
340,-69.1455,-35.83594,2
341,-69.145338,-35.844228,2
342,-69.14394,-35.83972,2
343,-69.1158,-36.40464,2
344,-69.11,-36.41042,2
345,-69.089918,-37.239358,2
346,-69.08827,-36.004592,2
347,-69.08389,-35.63997,2
348,-69.07819,-36.30256,2
349,-69.07818,-36.30255,2
350,-69.06698,-36.53151,2
351,-69.066911,-36.076442,2
352,-69.0654,-35.980633,2
353,-69.064269,-35.98833,2
354,-69.05822,-36.3958,2
355,-69.054045,-35.949851,2
356,-69.04269,-36.39061,2
357,-69.04147,-36.3871,2
358,-69.04147,-36.38711,2
359,-69.031313,-37.316023,2
360,-69.023441,-37.318308,2
361,-69.018577,-37.285241,2
362,-69.018397,-37.304216,2
363,-69.016196,-37.365418,2
364,-69.015855,-37.302525,2
365,-69.014187,-37.301257,2
366,-69.011904,-35.294041,2
367,-68.990674,-37.329664,2
368,-68.976094,-37.304079,2
369,-68.975744,-37.310791,2
370,-68.97419,-35.982037,2
371,-68.958466,-37.328782,2
372,-68.950424,-36.751228,2
373,-68.949138,-36.749201,2
374,-68.946168,-35.423661,2
375,-68.919407,-35.239884,2
376,-68.897703,-35.397684,2
377,-68.8561,-19.15,2
378,-68.855467,-36.753585,2
379,-68.8,-35.25,2
380,-68.797688,-36.101989,2
381,-68.777777,-35.465932,2
382,-68.76137,-35.514089,2
383,-68.752912,-36.695191,2
384,-68.717001,-35.365372,2
385,-68.705399,-36.676822,2
386,-68.694174,-35.674456,2
387,-68.693122,-36.14964,2
388,-68.689397,-36.151465,2
389,-68.680803,-37.35512,2
390,-68.665845,-37.394798,2
391,-68.66385,-35.020814,2
392,-68.63973,-35.59946,2
393,-68.62995,-37.38955,2
394,-68.622984,-36.605927,2
395,-68.6167,-20.7667,2
396,-68.616082,-36.60906,2
397,-68.58,-36.40847,2
398,-68.57889,-36.41244,2
399,-68.5763,-36.373194,2
400,-68.57544,-36.37317,2
401,-68.5747,-24.7647,2
402,-68.5653,-20.7333,2
403,-68.5611,-20.7333,2
404,-68.56,-25.1397,2
405,-68.559,-24.756,2
406,-68.5586,-20.7333,2
407,-68.5581,-20.7333,2
408,-68.5581,-24.6839,2
409,-68.55,-20.7333,2
410,-68.529,-24.754,2
411,-68.5189,-25.1253,2
412,-68.5167,-25.1431,2
413,-68.516,-24.739,2
414,-68.5156,-25.1461,2
415,-68.515,-24.748,2
416,-68.5117,-21.9028,2
417,-68.5108,-21.8908,2
418,-68.5106,-21.8908,2
419,-68.5086,-21.895,2
420,-68.5072,-21.9344,2
421,-68.5042,-21.8939,2
422,-68.503,-24.76,2
423,-68.5008,-21.8861,2
424,-68.5008,-21.9061,2
425,-68.5003,-21.8911,2
426,-68.5,-20.9333,2
427,-68.4994,-21.8642,2
428,-68.4994,-21.8872,2
429,-68.4994,-21.8922,2
430,-68.4989,-21.8894,2
431,-68.4986,-21.8889,2
432,-68.4978,-21.87,2
433,-68.4778,-21.8839,2
434,-68.4706,-21.925,2
435,-68.4667,-21.2,2
436,-68.4639,-21.8233,2
437,-68.4636,-21.8244,2
438,-68.4608,-21.8864,2
439,-68.4578,-21.8869,2
440,-68.4522,-24.4706,2
441,-68.430098,-35.319993,2
442,-68.4144,-21.7992,2
443,-68.398,-24.8002,2
444,-68.375,-24.92,2
445,-68.374251,-35.328507,2
446,-68.3611,-24.3972,2
447,-68.3275,-24.2967,2
448,-68.3273,-21.7968,2
449,-68.324167,-35.350333,2
450,-68.3192,-24.1372,2
451,-68.3161,-24.1364,2
452,-68.3103,-24.1372,2
453,-68.3069,-24.1392,2
454,-68.30403,-35.169272,2
455,-68.2947,-21.9989,2
456,-68.2942,-21.3208,2
457,-68.2939,-21.3217,2
458,-68.2936,-21.9972,2
459,-68.2883,-22.0242,2
460,-68.278592,-35.197284,2
461,-68.273049,-35.204269,2
462,-68.2694,-21.2694,2
463,-68.2653,-24.14,2
464,-68.260773,-35.208528,2
465,-68.2572,-22.0419,2
466,-68.253408,-35.250135,2
467,-68.251476,-35.080093,2
468,-68.25,-21.2495,2
469,-68.239965,-35.288295,2
470,-68.2296,-21.8817,2
471,-68.2267,-24.1583,2
472,-68.2258,-21.8429,2
473,-68.2222,-21.8457,2
474,-68.2189,-24.1514,2
475,-68.2143,-21.834,2
476,-68.2096,-21.8485,2
477,-68.2024,-21.8087,2
478,-68.2013,-21.8128,2
479,-68.1966,-21.8914,2
480,-68.195,-21.305,2
