lon,lat,prob
-81.03,-4.78,0.863870255792415
-80.63,-3.82,0.863870255792415
-80.47,-0.95,0.865387404463153
-80.41,-5.74,0.8650582234852398
-80.02,-4.78,0.863870255792415
-79.86,-1.91,0.8637382146781246
-79.8,-6.69,0.8720494110396462
-79.63,-3.82,0.863870255792415
-79.48,-0.95,0.8649108607009489
-79.48,0.95,0.865081450930066
-79.41,-5.73,0.8677385855889892
-79.25,-2.86,0.8638515416850532
-79.19,-7.65,0.8649903460421917
-79.1,0.0,0.8649107990856819
-79.02,-4.77,0.863870255792415
-78.87,-1.91,0.865387404463153
-78.79,-6.69,0.8760958223120171
-78.63,-3.82,0.863874353367454
-78.56,-8.59,0.6243119042421917
-78.49,-0.95,0.8649108607009489
-78.49,0.95,0.8649102238379442
-78.4,-5.73,0.8701052658721732
-78.25,-2.87,0.8637521477166178
-78.18,-7.64,0.8463419408275176
-78.11,0.0,0.8649108607009489
-78.02,-4.77,0.863870097620153
-77.94,-9.54,0.5441841167205118
-77.87,-1.91,0.8651866909640737
-77.87,1.91,0.8652539614576109
-77.79,-6.68,0.870902620110034
-77.64,-3.82,0.8638515416850532
-77.55,-8.58,0.5401557033691634
-77.49,-0.95,0.8649108607009489
-77.49,0.95,0.8649111163001453
-77.4,-5.73,0.8720247345965604
-77.28,-10.5,0.5662865975720551
-77.26,-2.86,0.8635242846931728
-77.26,2.86,0.8652520227955525
-77.17,-7.63,0.7789805908090223
-77.17,7.63,0.8492311128101087
-77.11,0.0,0.8649108607009489
-77.02,-4.77,0.8651866010356155
-77.02,4.77,0.8454061819472674
-76.9,-9.55,0.5172013632319328
-76.88,-1.91,0.8651347563707741
-76.88,1.91,0.8649116389677125
-76.79,-6.68,0.8660132226619016
-76.79,6.68,0.8445898278621454
-76.64,-3.82,0.8632957726813381
-76.64,3.82,0.8664983363799372
-76.62,-11.47,0.655498916501226
-76.51,-8.6,0.5561188730943138
-76.51,8.6,0.8518000151643227
-76.5,-0.95,0.8649108607009489
-76.5,0.95,0.8649108607009489
-76.41,5.72,0.8454909506314656
-76.26,-2.86,0.8632010466171852
-76.26,2.86,0.8652539612058673
-76.23,-10.51,0.5436228365276575
-76.12,-7.63,0.5421283535676716
-76.12,0.0,0.8649108607009489
-76.12,7.63,0.8489352695983905
-76.03,4.77,0.8671354310497614
-75.95,-12.44,0.7747340383903314
-75.89,-1.91,0.8653896113917534
-75.89,1.91,0.8649111163001453
-75.85,-9.56,0.5745674059013467
-75.74,6.68,0.8681453201221513
-75.67,-14.36,0.7978141395744729
-75.65,-3.82,0.8633509388349977
-75.65,3.82,0.8652518573647868
-75.57,-11.48,0.6920477451496503
-75.51,-0.95,0.8649108607009489
-75.51,0.95,0.8649108607009489
-75.47,-8.59,0.5229964912463385
-75.47,8.59,0.8481358580887264
-75.37,5.72,0.8652518573647868
-75.32,-46.59,0.8633588926791466
