lon,lat,prob
-81.03,-4.78,0.9964797491830965
-80.63,-3.82,0.9964797491830965
-80.47,-0.95,0.9805730981078881
-80.41,-5.74,0.9944622290871947
-80.02,-4.78,0.9964797491830965
-79.86,-1.91,0.9814480880840798
-79.8,-6.69,0.9774636348026711
-79.63,-3.82,0.9964797491830965
-79.48,-0.95,0.9783706913969145
-79.48,0.95,0.9735154369366
-79.41,-5.73,0.9894236809995992
-79.25,-2.86,0.985487757940135
-79.19,-7.65,0.8129298388915193
-79.1,0.0,0.9779415679563853
-79.02,-4.77,0.9964797491830965
-78.87,-1.91,0.9805730981078881
-78.79,-6.69,0.9093635655969916
-78.63,-3.82,0.9926174738862074
-78.56,-8.59,0.1998404122549087
-78.49,-0.95,0.9783706913969145
-78.49,0.95,0.9774043554388281
-78.4,-5.73,0.9804236557260642
-78.25,-2.87,0.9828419015465845
-78.18,-7.64,0.5913188976954971
-78.11,0.0,0.9783706913969145
-78.02,-4.77,0.996306229316917
-77.94,-9.54,0.3875501326635012
-77.87,-1.91,0.9795141264733449
-77.87,1.91,0.9744198746446503
-77.79,-6.68,0.8313165846695326
-77.64,-3.82,0.985487757940135
-77.55,-8.58,0.20046502059531726
-77.49,-0.95,0.9783706913969145
-77.49,0.95,0.977974014829499
-77.4,-5.73,0.977376543014251
-77.28,-10.5,0.6181608490600596
-77.26,-2.86,0.9752832473973363
-77.26,2.86,0.9763026015194344
-77.17,-7.63,0.4129212122625331
-77.17,7.63,9.473144655352236e-05
-77.11,0.0,0.9783706913969145
-77.02,-4.77,0.9955794674885424
-77.02,4.77,0.1838565157320446
-76.9,-9.55,0.45946400548189975
-76.88,-1.91,0.9775166183163032
-76.88,1.91,0.9744451968756355
-76.79,-6.68,0.8151698445030123
-76.79,6.68,0.00014746360937172798
-76.64,-3.82,0.9617192496871753
-76.64,3.82,0.9767097622654436
-76.62,-11.47,0.8427266683001193
-76.51,-8.6,0.389476839987069
-76.51,8.6,9.110734989472248e-05
-76.5,-0.95,0.9783706913969145
-76.5,0.95,0.9783706913969145
-76.41,5.72,0.23437486163895743
-76.26,-2.86,0.9700070355307459
-76.26,2.86,0.9740167845525143
-76.23,-10.51,0.6517068959454447
-76.12,-7.63,0.20063041763140665
-76.12,0.0,0.9783706913969145
-76.12,7.63,0.18750277860042386
-76.03,4.77,0.580568257582023
-75.95,-12.44,0.8323238541042106
-75.89,-1.91,0.9764185217713808
-75.89,1.91,0.977974014829499
-75.85,-9.56,0.6214751476725763
-75.74,6.68,0.4802861478237531
-75.67,-14.36,0.5452947059575347
-75.65,-3.82,0.9480456269637018
-75.65,3.82,0.9749944228372424
-75.57,-11.48,0.8403975589895509
-75.51,-0.95,0.9783706913969145
-75.51,0.95,0.9783706913969145
-75.47,-8.59,0.4619315207773475
-75.47,8.59,0.00011560614473569065
-75.37,5.72,0.9749944228372424
-75.32,-46.59,0.999403317936176
-75.28,-13.4,0.6635475116089894
-75.27,-2.86,0.9647499255735279
-75.27,2.86,0.9744451968756355
-75.19,-10.52,0.84537018170906
-75.19,10.52,8.871596222761721e-05
-75.13,0.0,0.9783706913969145
-75.08,7.63,0.18385259986497438
-75.05,-48.49,0.8796781745705874
-74.99,-15.32,0.39307851886550227
-74.99,4.77,0.9743532906753962
-74.9,-12.44,0.6411047067745669
-74.89,-1.91,0.9700070355307459
-74.89,1.91,0.9781353358642189
-74.8,-9.56,0.6531396516225202
-74.8,9.56,0.0001410109203917875
-74.77,-50.39,0.9998771851100937
-74.7,6.67,0.6475292018543974
-74.61,-14.36,0.3630735839022041
-74.61,3.81,0.9781353358642189
-74.52,-11.48,0.6938785259605481
-74.52,-0.95,0.9735132130849341
-74.52,0.95,0.9783706913969145
-74.46,-52.29,0.9999345597087873
-74.45,-47.59,0.9983738073122101
-74.42,8.59,0.00015759626182129766
-74.32,5.72,0.9777960742781756
-74.23,-13.4,0.3993973845859306
-74.23,2.86,0.9846149820380667
-74.14,-49.48,0.9998649907908874
-74.14,0.0,0.9775166183163032
-74.13,-10.52,0.8422497749703441
-74.13,10.52,0.00023466498918495255
-74.09,-44.71,0.9987729511005436
-74.04,7.63,0.00019813466164825762
-73.95,4.76,0.9780325755441108
-73.93,-15.32,0.22628786550882785
-73.86,1.9,0.9846149820380667
-73.85,-12.44,0.59617894810386
-73.82,-51.38,0.9998619089900035
-73.82,-46.64,0.9993950096853417
-73.75,9.55,0.00012832398341199746
-73.66,6.67,0.9864555181943625
-73.57,3.8,0.9913239668955294
-73.55,-14.36,0.32250431728247986
-73.54,-48.57,0.9593709522122738
-73.46,-11.48,0.6078402698635181
-73.45,-53.29,0.9999277488531824
-73.37,8.59,0.00015086204345616486
-73.33,-41.03,0.9873208436204389
-73.28,5.71,0.9875625230847271
-73.25,-16.25,0.18815847031372576
-73.22,-45.69,0.9966650316452811
-73.2,-50.47,0.9998181681815388
-73.17,-13.4,0.46798088510448044
-73.14,-38.27,0.5375483220963958
-72.99,7.62,0.00026301508457310656
-72.93,-47.62,0.9983738073122101
-72.86,-15.32,0.15853080187323362
-72.82,-52.36,0.9999396898098177
-72.81,-40.12,0.9678784245040108
-72.79,-12.44,0.3676136740054723
-72.65,-37.36,0.3735173888751158
-72.64,-44.74,0.9963463775181826
-72.61,-49.55,0.999853282595812
-72.49,-14.36,0.15853080187323362
-72.47,-41.97,0.9580410985384519
-72.33,-46.67,0.9994051405216893
-72.31,-39.21,0.7068275923163385
-72.21,-51.44,0.9998620276391901
-72.19,-16.24,0.18179631421928244
-72.17,-36.45,0.22657482289941935
-72.11,-43.82,0.9841411690604943
-72.1,-13.39,0.15853080187323362
-71.99,-48.6,0.9983738073122101
-71.96,-41.05,0.9681326041965906
-71.83,-38.29,0.5375483220963958
-71.8,-15.31,0.19510618467995247
-71.78,-53.34,0.8453987878744061
-71.75,-45.71,0.9988675557614485
-71.7,-35.53,0.1896521731371024
-71.63,-50.52,0.9998181681815388
-71.59,-42.9,0.9708520408854411
-71.49,-17.16,0.09076398933908417
-71.47,-40.13,0.9679565347925724
-71.42,-14.35,0.19510618467995247
-71.4,-47.64,0.9983319057551866
-71.34,-37.36,0.3722395552127111
-71.24,-34.61,0.1731492924380917
-71.23,-32.05,0.030133427560117377
-71.2,-44.75,0.989355793706419
-71.19,-52.41,0.8453987878744061
-71.15,-29.3,0.1275540523161118
-71.11,-16.23,0.1179368050351409
-71.09,-41.98,0.9579171735131186
-71.04,-13.38,0.1929768172319168
-71.02,-49.56,0.997103198757904
-70.99,-39.21,0.5808060731159874
-70.88,-36.44,0.1916660160488308
-70.83,-46.67,0.9993966329807485
-70.8,-31.13,0.03901231256281574
-70.79,-33.69,0.11563401569725439
-70.74,-15.3,0.20100618450820146
-70.69,-54.31,0.8194018209071494
-70.69,-43.82,0.9699203218828463
-70.64,-28.2,0.13672479522467287
-70.61,-51.48,0.9998664687615723
-70.6,-41.05,0.9653332674915703
-70.51,-38.28,0.5375483220963958
-70.44,-48.6,0.9983738073122101
-70.43,-35.52,0.18480028943746352
-70.4,-17.14,0.16077600390655417
-70.37,-30.2,0.05078400853073806
-70.36,-32.77,0.0240179070694195
-70.36,-14.33,0.18750988293859785
-70.28,-45.71,0.9988675557614485
-70.23,-27.28,0.2138045187527463
-70.19,-42.9,0.9943906956953121
-70.18,-24.53,0.5077452502065443
-70.12,-40.13,0.9693465063533083
-70.11,-53.38,0.83696027481896
-70.08,-18.98,0.2814573700473037
-70.04,-37.35,0.24209696128673253
-70.04,-16.21,0.13391677264624582
-70.01,-50.52,0.9998181681815388
-69.98,-34.6,0.16482795984534573
-69.93,-31.85,0.03934848593257656
-69.88,-29.1,0.0924167919080714
-69.87,-47.63,0.9994953426487947
-69.83,-26.36,0.33320605987932567
-69.78,-23.6,0.5452798554116413
-69.75,-44.74,0.9910423198603081
-69.74,-20.83,0.34605467827360736
-69.71,-41.97,0.9579171735131186
-69.7,-18.05,0.1842469358741091
-69.67,-15.28,0.10989900227576993
-69.65,-39.2,0.5365115474822975
-69.59,-36.43,0.1902665013957843
-69.55,-52.43,0.8240749881658785
-69.55,-33.67,0.135326430715598
-69.51,-30.93,0.03414599804740597
-69.47,-28.18,0.14696359369159895
-69.43,-49.55,0.9983738073122101
-69.43,-25.43,0.43376453034755796
-69.4,-22.68,0.4564180535077323
-69.36,-19.89,0.2614728256430817
-69.33,-46.66,0.9993918414606859
-69.33,-17.12,0.2074263857019464
-69.26,-43.81,0.967365403714453
-69.24,-41.04,0.947659630460564
-69.19,-38.26,0.39604883398953206
-69.16,-35.5,0.17586766891499386
-69.12,-32.75,0.040244772358418945
-69.09,-30.0,0.11127286818948363
-69.07,-27.25,0.2138045187527463
-69.04,-24.5,0.5123860601080147
-69.01,-21.74,0.45719015688435105
-68.99,-54.32,0.8203119970788013
-68.98,-18.96,0.2758326109667574
-68.97,-16.19,0.1768905138641833
-68.88,-48.58,0.9983738073122101
-68.81,-45.69,0.9988675557614485
-68.79,-42.88,0.994262434359922
-68.77,-40.11,0.9693465063533083
-68.74,-37.32,0.220245836679562
-68.73,-34.57,0.11626757417416901
-68.71,-31.82,0.039941371913404244
-68.69,-29.07,0.10004256700422971
-68.67,-26.33,0.3396052311549097
-68.66,-23.57,0.5326575360128362
-68.63,-20.8,0.36721647203767405
-68.62,-18.03,0.17486150932602706
-68.61,-15.26,0.16077600390655417
-68.44,-53.38,0.8203119970788013
-68.31,-36.39,0.18899171412817067
-68.3,-33.64,0.135326430715598
-68.3,-30.89,0.04519720498169266
-68.29,-28.15,0.1716838343878888
-68.28,-25.4,0.44227456460452874
-68.28,-22.64,0.4502573260484253
-68.26,-19.86,0.2668542272032276
-68.26,-17.09,0.18503735466122737
-67.9,-27.22,0.26400530814536327
-67.9,-24.47,0.5388437674923231
-67.9,-21.7,0.45719015688435105
-67.9,-18.93,0.2756517940208825
-67.9,-16.16,0.2074263857019464
-67.89,-32.71,0.038716277647109984
-67.88,-35.46,0.173149289855217
-67.82,-29.78,0.118458528841917
-67.54,-18.0,0.2814573700473037
-67.53,-23.54,0.5471299361650191
-67.53,-20.76,0.38998665646674135
-67.52,-26.29,0.3508350117784392
-67.49,-31.78,0.040882516307329864
-67.47,-34.53,0.11563401569725439
-67.43,-28.85,0.13672479522467287
-67.28,-54.31,0.8203119970788013
-67.18,-17.06,0.17694931145033968
-67.17,-19.83,0.2627694363689761
-67.16,-22.6,0.4502573260484253
-67.14,-25.36,0.4496227845402798
-67.06,-33.59,0.135326430715598
-67.04,-27.92,0.2138045187527463
-67.02,-30.67,0.04960621742862659
-66.81,-18.9,0.2614728256430817
-66.79,-21.66,0.44776341079198134
-66.77,-24.42,0.5561860535968258
-66.66,-26.99,0.2966272589638112
-66.55,-29.55,0.10074897163039478
-66.43,-20.73,0.47195372457817664
-66.4,-23.49,0.5281052270682864
-66.29,-26.05,0.4052884393672627
-66.07,-19.8,0.2627694363689761
-66.04,-22.56,0.40170625955482914
-65.92,-25.12,0.4716551990421241
